ID	ZT20	ZT24	ZT28	ZT32	ZT36	ZT40	ZT44	ZT48	ZT52	ZT56	ZT60	ZT64	ZT68	ZT72
Vapa	0.671624357494043	0.66627181083648	0.663007566105567	0.682449665667353	0.697315904744188	0.690395390118445	0.664706231242966	0.662534535234232	0.687755108269004	0.674672188942728	0.692961765040723	0.695058293591221	0.663854908362045	0.670717305870917
Wipf3	0.466035799613243	0.472957442082578	0.465098256406881	0.476033774802276	0.498471838276252	0.490698063532358	0.468559780885201	0.469506174346574	0.473346050543846	0.472312468138418	0.481696849972653	0.495932929662631	0.470854212814267	0.470381838745965
Srsf1	0.535841940549109	0.528654326023226	0.534298785139957	0.539426492860219	0.564751822661589	0.547492896575681	0.537433792263948	0.516828554239856	0.523234573156314	0.535991147621988	0.551717997703445	0.557562881260892	0.524611935557405	0.512819269300655
Rtn1	0.761491731048844	0.756848863385765	0.759636561027086	0.766396457456546	0.77209001094141	0.778016165581239	0.758332641146972	0.759643858838565	0.757426651023697	0.765082718702805	0.778152501968419	0.773187999850328	0.763026792521628	0.761124054037773
Cdc42ep4	0.397456208487063	0.381917270416822	0.366224839468051	0.39805930626208	0.414038726964458	0.413858789470877	0.367141371611726	0.378140288085752	0.379088837718699	0.395449277158407	0.394458718668837	0.420782077264982	0.371604713112416	0.371614585061035
Hdac11	0.390301095759759	0.359985980240711	0.326328341011073	0.380474838074832	0.391977509206521	0.398632151291328	0.36724425085046	0.336924829622639	0.315986081613947	0.35856078400256	0.382709925527824	0.380127230045329	0.362674892052099	0.296121438767514
Add3	0.602344839903266	0.585444634423432	0.593071975262808	0.598143954240864	0.61290344623888	0.622395775973641	0.603587126448251	0.572752944136182	0.593659780805588	0.597347298602297	0.626436308814721	0.612956720262679	0.594630323388584	0.590990772116416
Necap1	0.593081329730249	0.582420686721406	0.577621247830228	0.590308227711887	0.578522859266615	0.614283197014638	0.590999131427746	0.573254569159767	0.577191274046621	0.581619055302285	0.604166705367182	0.607561514579833	0.582814569510062	0.569080088306173
Rab3c	0.560782609341783	0.539851159144569	0.522839230805363	0.543592946121187	0.561335186358241	0.562968967317216	0.569405570698146	0.526700502859017	0.548030612594218	0.533887387603752	0.566544496879589	0.561084407018319	0.552536679463932	0.525966741086652
Erp29	0.488491066019187	0.469873141479619	0.457999456246701	0.467584906055936	0.494759255814299	0.490859278822308	0.472685638411221	0.474903894457193	0.465042454686562	0.476106029770294	0.506005170035027	0.492577190278891	0.472691330704175	0.465509640674339
Vps26b	0.573013011599805	0.557537073545752	0.563361987637242	0.562413935582351	0.584740528303169	0.582719432585869	0.57647449627188	0.56235953371496	0.56054105178182	0.5730402125335	0.588215613442091	0.587594038935284	0.588583821203088	0.563703060808284
Cyfip1	0.504182707477444	0.472845964695046	0.48869808502773	0.490467505764608	0.510767920837587	0.518916723479023	0.502060636586768	0.482924925688376	0.498339747888478	0.477383710700954	0.511302651387792	0.500923305839603	0.511160675782651	0.47222287755095
Mrps26	0.307924056585373	0.288312117047343	0.240585823191808	0.307840397128324	0.322989326884368	0.343226556178685	0.336422209442943	0.293531445473539	0.283658700729489	0.321079157901553	0.345749144232088	0.346512827031518	0.357866231380961	0.314065430320098
Acot13	0.542806109356246	0.524820254903267	0.52222084079811	0.526974502508191	0.580392359536369	0.582093214017212	0.561634064910185	0.524859464054032	0.536750783453234	0.539793904496328	0.563199379128737	0.567787778580684	0.579618194425905	0.534079850795581
Decr1	0.476194353192315	0.448152824398999	0.457105825962323	0.452536818785787	0.49849107796106	0.496849468440681	0.475943169155574	0.430322865131402	0.46406859491653	0.446817815841983	0.490793220359673	0.482647549142799	0.478373002025076	0.459186405477552
Selenbp1;Selenbp2	0.479147936722932	0.465622391861693	0.460253146484591	0.464028231384676	0.478309225787122	0.478476259423133	0.482895316476893	0.474517183426909	0.464102383783679	0.465088895305066	0.480802456735256	0.487990217217368	0.473037671568231	0.46600125442745
Atp5i;Atp5k	0.590912552846107	0.567172108666801	0.555069020047221	0.559534020141429	0.592504802623391	0.617967862030495	0.599551503043984	0.562263998728323	0.560789177372114	0.554579933990632	0.61157869442418	0.592115431209104	0.600117614183549	0.565674664095006
Tceal6	0.420057510735081	0.440839024078267	0.441315325696019	0.450397903219343	0.476147786520703	0.492324108811165	0.463675561327756	0.439649540516521	0.428996592386445	0.462426607236828	0.459119968855594	0.459805445653463	0.429457706528728	0.421342529283464
Exoc7	0.495810193742299	0.496390767817341	0.49750720028618	0.491913739602941	0.483152318859694	0.465752850193445	0.487725751163736	0.494610068644542	0.491332535262362	0.48913326016061	0.476787326912498	0.481798335992833	0.492612372364594	0.494457332084656
Kcna2	0.438063865403942	0.42227209797219	0.393034371630567	0.426313044798213	0.45422512766526	0.430153427198227	0.436804906676914	0.427865571924178	0.386193588912422	0.435127486795605	0.453732883646613	0.457346759891122	0.426030479508674	0.411889309183858
Pclo	0.728778229593395	0.728571834216015	0.735056271434004	0.737747173557614	0.746375177038272	0.745720762379808	0.733478816310901	0.734037364264024	0.727478489368946	0.737565458051782	0.738990388914969	0.738346854629984	0.728752289190774	0.733666502753398
Gys1	0.369598538102405	0.330949978677122	0.329587875336396	0.297084152789104	0.306971957562297	0.308082949844397	0.372509230404646	0.320393959747395	0.323474830378958	0.298700219969307	0.277750127180951	0.321381884390459	0.351448204247432	0.309055814458318
Rph3a	0.673536384101598	0.669343459688084	0.666119220232824	0.67656829305251	0.68130244970282	0.672449408253639	0.678127636334397	0.660730118174125	0.664551384952125	0.6777962493495	0.674645518758958	0.686531198940199	0.678698590567035	0.665096863188326
Rps23	0.550596191391608	0.512806730333659	0.503175609493312	0.529521969464365	0.587120278282801	0.555124483414463	0.544096694144475	0.50490923778207	0.515539362670182	0.531745214559638	0.518959382504306	0.565078432897154	0.528849310277203	0.503176870024385
Copb2	0.534292814203293	0.518138776775339	0.515732489299418	0.521016171154113	0.543542458534499	0.548189505853243	0.538301634736309	0.515413442250295	0.503890662330794	0.526655190084105	0.539334938498025	0.522774213939457	0.538838023880031	0.508079672463606
Clic4	0.495085733362383	0.488290754362831	0.484974880932889	0.488013377817254	0.515380204036194	0.517838637692321	0.492387758996012	0.465810177819801	0.500993563861025	0.48725501578583	0.512976570309902	0.513505993360849	0.509742910043461	0.498027932307093
Gap43	0.776252483577934	0.791585782589439	0.804994516026392	0.791649406236789	0.815312294583193	0.785751845749211	0.767520519455567	0.787762459155476	0.791823890274883	0.808746851657784	0.810532228064305	0.786307540921483	0.754082395741475	0.781630970638118
Cul5	0.550002348568421	0.55726234411543	0.559614893161367	0.550628567137079	0.549702474860366	0.5278652335711	0.555593400973873	0.563629352912344	0.566805824874285	0.55734527379133	0.542340309952649	0.54961158393558	0.564722697759413	0.556931355192977
Uqcrq	0.650385005996147	0.664644531564096	0.659894187041051	0.649851801351979	0.644973347065603	0.630368834045909	0.640269973910987	0.646609450055503	0.664633120440692	0.664164534599986	0.639624913719965	0.632728415528363	0.645879005470174	0.642758129562957
Nipsnap3b	0.459609054912183	0.464302821493143	0.444577540308467	0.471266227347261	0.477421546536286	0.484957293207224	0.450100915464009	0.448838798774923	0.467069255965563	0.453134476374065	0.47952135910195	0.479732431713051	0.453866254468583	0.44172000261129
Impdh2	0.440949877834636	0.414885412417903	0.409386080233997	0.414382540131992	0.430704384763974	0.430560128924464	0.449953619090863	0.41733612366261	0.406169039074606	0.427264377551083	0.428931677092807	0.443419822129777	0.449620314771858	0.41439835647978
Pnpla8	0.367041663603797	0.369059097146609	0.360849643057406	0.357975035115742	0.38426434610415	0.374363683914005	0.35814255306106	0.35959528195161	0.344442902321049	0.37856407199835	0.379398099066066	0.404816449426299	0.369374820374322	0.366134618615045
Fam49a	0.537161517552033	0.552466355098769	0.559361393728075	0.568423351616784	0.548913581439463	0.552703003221917	0.538525213142536	0.555926844614733	0.568728466480356	0.575289862437581	0.543025640794288	0.526603574653825	0.552765631713157	0.547778506379481
Ap3m1	0.290009256278705	0.284949152830237	0.270041647946675	0.218291009122795	NA	NA	0.285626787797953	0.243647586826044	0.261386443532321	0.235305392180408	0.264266491660725	0.286371628975018	0.306829318519749	0.259920976643553
Rpl27a	0.504132352578237	0.464145029540214	0.467032176448874	0.479402663515427	0.505644923522916	0.520172544147115	0.463211792042626	0.482875068367225	0.465572534540542	0.477673738997886	0.500578849137783	0.508180647636982	0.468355793785608	0.475123439163984
Cops4	0.599139840132815	0.604939609946572	0.608637610054314	0.600721607599065	0.593404423747556	0.5807563876417	0.606047086010414	0.609155157575672	0.612879031742296	0.598300658156445	0.594645781480171	0.590330121146324	0.604390880867075	0.611010128566208
Acss1	0.429072390242906	0.423201537290622	0.425795620012775	0.412071781008335	0.444203991876342	0.442427744368544	0.443572684742771	0.429021900533218	0.423020330641281	0.405154059454076	0.424053408834279	0.443111947366591	0.445900394692182	0.428994061571768
Khsrp	0.578096998794932	0.566073522664216	0.573864865230652	0.572069669950505	0.577261001318117	0.579562266652478	0.581653952109903	0.563287085553969	0.559062913238575	0.581975984627359	0.581355670651626	0.587084585350294	0.577830296957237	0.562098139376523
Cox6b1	0.637371813941368	0.663530421126182	0.64846170095267	0.670909901750227	0.675017176394472	0.663398198050927	0.64352486417446	0.625008657858164	0.648174498899092	0.671035158732707	0.667595169432626	0.663174088894774	0.64260368133456	0.620797024509766
Cntnap1	0.585485767542678	0.566702394982503	0.558658216420182	0.571794277082775	0.592989111930648	0.594691956723713	0.582864725378047	0.55552214779634	0.582228090842096	0.576274469893609	0.601372904101715	0.583702381448379	0.582934651680766	0.560221274951549
Taf15	0.488543583724341	0.525417414913489	0.523962430335755	0.533322271620297	0.490377158858495	0.47801312040354	0.513690760678755	0.518804867932169	0.512712455878095	0.541382239992909	0.513166247064621	0.481085784314376	0.485660861943187	0.510455508162536
Epdr1	0.444854160535399	0.406682665680887	0.399161216086075	0.415664904930746	0.458027294080307	0.449654481798329	0.449983487042935	0.397801919085582	0.425313880198596	0.440685657252844	0.468270761013127	0.449895030933433	0.449007981948134	0.417680441042573
Emc7	0.4273944610407	0.380777392070012	0.379421259665951	0.349613070035372	0.397279687696129	0.399315471917623	0.410483060718057	0.382264878446325	0.371290893950061	0.339362895750365	0.387956421715846	0.423615577961459	0.438267593762945	0.356451716485066
Ndufs7	0.569622249355338	0.539755624157932	0.527681594096787	0.552804708176441	0.572169119217845	0.579398994706566	0.592593238829771	0.535633024109581	0.541014032231912	0.559103250232933	0.595021088021425	0.5662691703556	0.618223086401046	0.528081049759663
Sirpa	0.730975467942307	0.694031292484873	0.70712343359111	0.713066638572304	0.725612173598747	0.714080768992952	0.73196889911585	0.701363536365525	0.702799281258451	0.711569923781657	0.717992528633295	0.720787789461058	0.724269442630312	0.700907157773111
Rab3d	0.600998725404053	0.580172164660918	0.6125054501383	0.548996577459104	0.514216534823962	0.560507017442831	0.602329315467937	0.607121655578858	0.565681364812819	0.563856911943014	0.53539803457995	0.538146722101727	0.628808163889208	0.590225828785912
Hagh	0.557853533188987	0.550191494573215	0.572125332348969	0.556240053414673	0.58170802225859	0.596444758353539	0.567661327410872	0.555654901621521	0.559488110272851	0.566876149239449	0.596830348174605	0.584515025928461	0.578331125855934	0.573229292194553
Pa2g4	0.503216742612558	0.505241022829412	0.511561458320341	0.498530287111826	0.525674032502595	0.532306150887427	0.533195090669337	0.510209372884464	0.506969808025098	0.497209184202865	0.531414822730852	0.526040979732518	0.53382641770603	0.513368728161299
Ptcd3	0.302766494181787	0.281043496814041	0.256568030331297	0.263970664920853	0.312501642007583	0.302317015338407	0.289978273751789	0.265883288622075	0.272159340150462	0.277427099507384	0.282288768827358	0.288496618990285	0.303896858836177	0.278827615873987
Emd	0.385458639587098	0.359173866510555	0.375679452786212	0.340116626988687	0.390615425768917	0.413812348852373	0.406260905252381	0.367592873939197	0.354708269322681	0.349366868413559	0.394183491660459	0.389417967689537	0.380088000991441	0.371495889474512
Otub1	0.668041729151413	0.685023869151036	0.678601662361842	0.675610886530177	0.655522068183851	0.64788961887644	0.659926297411559	0.676347501083393	0.690344371781831	0.678265963033798	0.663685599135727	0.668939558994579	0.669545144659873	0.694440633365116
Dync1i2	0.543131790779441	0.531737319654492	0.538606484224918	0.547158855841155	0.569170315793552	0.577180526360624	0.527813949859524	0.537653854451917	0.546998303988612	0.54951671238635	0.55230248605919	0.572932802017274	0.528035272578566	0.538694655056335
Atad1	0.479356985849942	0.482498355338668	0.484498459896403	0.500647979315614	0.465610370375874	0.452498604791133	0.489749892058734	0.481343290909607	0.487510505531343	0.486916649439409	0.472705879886515	0.46450655648652	0.479038482819492	0.493551050048922
Golga7	0.264473484131771	NA	0.28108854421399	0.317841118948223	0.307991594513426	0.297609197153164	0.27571967699621	0.269962101801551	NA	0.301785137569054	0.311093894173242	0.292818250260797	0.298046004342065	NA
Nebl	0.571163348108527	0.56957454820576	0.576689781710517	0.593859541808897	0.590119015363353	0.586585348701374	0.560867728361127	0.562325764750934	0.56365383375267	0.597191855217789	0.585437933705619	0.573134486989064	0.577208589762949	0.554915766006157
Rnh1	0.452653616941325	0.465812201303893	0.449623605421398	0.434810375656836	0.455169245536327	0.45593190664215	0.460381581332251	0.473285186796109	0.456679255612614	0.458045896865205	0.440744749622703	0.443431843615596	0.476838444764723	0.463618744548203
Kifap3	0.373835249384794	0.378458665063094	0.37428028983192	0.365675526563636	0.366908160094346	0.343872677869559	0.377686768908563	0.401820346192254	0.371689626466163	0.360418408742725	0.358467902765552	0.35064007114172	0.405792962945959	0.390285783624401
Pnpo	0.369806824276395	0.42467510275982	0.421138926977568	0.401180049481816	0.383222158915551	0.396686335816624	0.390830034501399	0.408692894293456	0.437261086238106	0.412729791497545	0.364126420120942	0.387291703874448	0.401111085163337	0.40245190543204
Tbc1d10b	0.48841944795108	0.462109497424934	0.452613757621901	0.47234169919058	0.492392694970322	0.493723271765457	0.48351764066797	0.458858667398394	0.467077986801842	0.47486605862186	0.489777477786125	0.487592884554195	0.483707702216385	0.495287312184187
Fxr2	0.331979633533099	0.317742930211958	0.334878058877682	0.353971256707021	0.337674513892777	0.321978646338237	0.337673452392926	0.316014675766197	0.335854705084823	0.346639543576294	0.355939012056781	0.340964566338831	0.32903921260064	0.320991716851284
Psmb7	0.514425583950971	0.514700313381294	0.514774419339678	0.529073552120837	0.531909083599217	0.545387146245223	0.517284534769826	0.522099498096333	0.511650889682832	0.537659095607434	0.533956517781582	0.532642248277916	0.530972309980248	0.527058626371425
H2afy	0.594627138889029	0.593999527101816	0.58754759831678	0.585932194573984	0.614985246478939	0.61673201082836	0.600636952985906	0.576251315928097	0.607311995770985	0.588433884349061	0.617849504797051	0.612485480672343	0.600257068726543	0.588245468125415
Tmem222	0.304697097036744	0.232385736838795	NA	0.285095109059822	0.319336374176575	0.314148028277295	0.282885530775136	0.225797737041542	0.271804401137609	0.266928136194677	0.339630924462874	0.290839879912522	0.279721266061488	NA
Ccdc132	0.490190885537675	0.500927220120305	0.507521124510483	0.492788136836884	0.476276480108952	0.476452118528135	0.486329878858983	0.508099708273303	0.512193647825663	0.50346473551537	0.492716512134403	0.482704618028567	0.507298806635329	0.503329460628042
Huwe1	0.494945018288316	0.517408995627417	0.526411111461996	0.522432543674748	0.505282620354844	0.499653818360922	0.517426510374967	0.511834131094701	0.52050645219416	0.526956523354456	0.49122573510855	0.506289784682716	0.516998261528618	0.514110981932476
Cd81	0.361314181929929	0.442273488536996	0.433214192359165	0.441169422541427	0.396806046462379	0.384393543904828	0.325788634680315	0.448587362631968	0.483089935840295	0.429288521696924	0.376693928194312	0.395034728294517	0.365207199463518	0.469367489390972
Oxr1	0.700634551342492	0.702408516625609	0.709864292551482	0.7180961575563	0.707679593169567	0.696863904838661	0.694789800472527	0.706545115203252	0.711619681587197	0.716233756066803	0.715115266942002	0.699482160566183	0.688141295183736	0.713995981692312
Vps45	0.49550040827938	0.515138115726306	0.522646170519867	0.484734709957107	0.499942612664277	0.497260069851998	0.502324087581168	0.517046891490566	0.505869762460217	0.494363820582111	0.485665539176908	0.487936438981141	0.499570490622578	0.504959592681277
Usp9x	0.600081324157375	0.602705152759117	0.598646972483005	0.602200873985903	0.601877182874929	0.605475999090295	0.605606696259513	0.598910423477405	0.597686248773636	0.596764667871292	0.600225953512145	0.60950870336997	0.605082846082787	0.599576448290494
Mrps35	0.309197790063459	0.265775878105849	0.258970270839033	0.249012805138084	0.267829747631064	0.268700575571757	0.297985299819306	0.29256149998421	0.233660133754289	0.258315391774385	0.280864965807763	0.283243521600062	0.291715550946287	0.296082229616748
Prkcb	0.654970818042207	0.652869645429858	0.656222724429596	0.63527528539087	0.676149730392307	0.67462541660552	0.656475825800444	0.646029075011683	0.657850799826869	0.645758193518323	0.686906571825193	0.669754193786882	0.647203889972356	0.647186574256028
Erh	0.482327778946902	0.484479983164612	0.471682169429707	0.475045870062334	0.502585813638309	0.529682985723092	0.479325983419903	0.476161201225077	0.462980597374964	0.470653138204892	0.518964092909898	0.500008425655071	0.516351542744078	0.487614645301152
Ppp1cb	0.485195188592698	0.457350050540662	0.446530693400894	0.455092306700214	0.494606651941895	0.48481265721808	0.463056527786218	0.448267592436071	0.462202378661942	0.435248838785506	0.510521188465849	0.479556667240761	0.456029723853467	0.431290774531328
Aldh1l1	0.661235591134672	0.643074124800007	0.64566670549987	0.640881331481724	0.650195992678836	0.652553650192808	0.657835076360319	0.637371216847701	0.647715400213308	0.642673873012242	0.658585755786567	0.657895847226818	0.655897507412586	0.638567858899071
Spryd4	0.320152534874914	0.287050259098845	0.287159726271033	0.189522372834308	0.312260217135102	0.315276535306945	0.331993167656206	0.281226605538429	0.254703704873319	0.202651666435348	0.243831292644098	0.311265724461707	0.294223941439176	0.260982476495076
Srm	0.481746581240697	0.469485043865154	0.43817129582329	0.455873822697149	0.495855241142248	0.465358682126704	0.479209941583009	0.459104152507807	0.466174358515737	0.454303453085555	0.478363010657724	0.479893640368627	0.494844799433584	0.452240209189776
Ptges2	0.444017599136788	0.415107617508697	0.434657767803807	0.430012460681382	0.455126095567362	0.449627904495797	0.429720151818362	0.404951717679253	0.431695451446599	0.425650225051237	0.461074521800951	0.443527252549126	0.441170689706875	0.418354400567053
Gpm6b	0.677478661862672	0.666282425834996	0.675701114017557	0.683376421381473	0.678490204877433	0.686826693961366	0.673793399753148	0.672507459026769	0.638726420439392	0.692346161470581	0.692364737717982	0.688924881105382	0.675125847441772	0.674712724968308
Elp3	0.346615062735968	0.298226592004305	0.337191465116594	0.29356189725053	0.360498751012737	0.358577104562778	0.354112104468569	0.295432790738838	0.330688451651203	0.324391170125785	0.372108222298237	0.365045990807942	0.366873110696124	0.28862326919132
Acsbg1	0.599650089842694	0.577157571426335	0.588628404196852	0.589889598707942	0.604678812701801	0.593393609717819	0.611074017588522	0.577032181756374	0.586245867780109	0.584473760121733	0.617369176114236	0.605761608894095	0.614146661596236	0.586261193184216
Elmo2	0.455430049415472	0.434164892192748	0.429507563518161	0.441850845736738	0.454094536646027	0.451336965697367	0.435973666046308	0.441949671372915	0.439721795484539	0.441694188261775	0.458214449772879	0.447913913954291	0.455343112577632	0.431300138286893
Syt3	0.397724980249468	0.406605733479148	0.387300308657619	0.385775749398992	0.362674095927211	0.395027012517472	0.408971790110696	0.398653029666532	0.415707291946693	0.396518035015165	0.375825481993911	0.395712734787181	0.400576958341173	0.406657992443713
Micu1	0.400665281763194	0.386505510643792	0.404290290487396	0.392692714634607	0.431069201696383	0.413898522737194	0.415525835181449	0.385712729479682	0.40235763761085	0.402353584008292	0.415396889486985	0.40004092745365	0.40820317797133	0.386187637878879
Cntfr	0.501586743246804	0.479554006856758	0.487907970881998	0.478787676942074	0.515828687723462	0.514150589145686	0.496261530210418	0.508154110140694	0.49173518869354	0.476229409224911	0.507142301750971	0.519609683850845	0.492868485741271	0.467748018776871
Thrap3	0.476417951501664	0.486470341826836	0.492876334205798	0.490839030712641	0.502137993388448	0.491142599767054	0.486357086427052	0.489493519941469	0.499128574965641	0.498499702647354	0.495850530736657	0.490367286909876	0.470532545187385	0.493818428592772
Dync1li2	0.545202378927317	0.547758669601006	0.552011966818576	0.564199311988871	0.541040636071941	0.540861906034441	0.541632687614128	0.558361726242903	0.56114537691604	0.55253468915171	0.559695898868786	0.551246360050665	0.541227791764513	0.547509747885824
Ndufa7	0.594988844963435	0.549368102407137	0.558014615791456	0.562871043955913	0.609143149358602	0.600370848241878	0.600808783274371	0.569967170463342	0.564020780982593	0.582157700133192	0.610144939843477	0.573556366836303	0.603129022918578	0.572173763279695
Acp6	0.33689172409602	0.391712910465407	0.398602542079844	0.336873081504878	0.354054053695439	0.32576422018373	0.348447012448474	0.389065045526402	0.401641165017317	0.325713334534597	0.331363300181808	0.279725976467079	0.337606179839836	0.379747730579661
Msi2	0.356222963267063	0.338651160099919	0.283207629636333	0.357783965142468	0.370161013604978	0.350424188609417	0.35714666716911	0.33688250231606	0.30815685677156	0.321618001763682	0.368931670723808	0.35169301265069	0.352399507145619	0.342198427228745
Stam	0.518419477142326	0.497323494468126	0.492301206951869	0.491031367851362	0.516131878618553	0.526431478990397	0.517226152277992	0.512883025635487	0.503862864303432	0.480984928559733	0.532073549732462	0.515483700271717	0.523181564507479	0.506801228579928
Shank1	0.562800188840824	0.545539537817657	0.560505226161832	0.563546489580185	0.57957440755703	0.571456919161213	0.582558880733327	0.556806562616682	0.554908468194678	0.56654184312996	0.578887749840576	0.568680101893371	0.573439601852636	0.552008516944059
Csk	0.256295291213196	0.216362993673726	0.201714892816379	0.220255380941779	0.261236573022034	0.220896593195839	0.251167251774231	NA	0.226069680034754	0.217457599051868	0.248753998205535	0.264610815675062	0.227914168714256	0.203246172695942
Cenpv	0.504326739738547	0.483769454970247	0.498173357786752	0.492989204811885	0.533162316861421	0.496618525879234	0.50873415346581	0.479918194187068	0.478690118471345	0.490669714851949	0.521205118127684	0.494718766229338	0.492041166025742	0.466589663698271
Fam114a2	0.390481544100144	0.387231981239052	0.397498602137383	0.38908035766176	0.366249386652117	0.390126976612239	0.38769537236486	0.403219502512172	0.389576522595484	0.375838007692159	0.357973641897187	0.356927533793511	0.38371313576875	0.388499159955555
Strbp	0.328741992642214	0.322751948980071	0.317929953217048	0.2896071468662	0.292545511142697	0.275118735392767	0.304473784005479	0.317712478434967	0.313267182431753	0.289012640605607	0.252136202107449	0.313413337692559	0.319855314916488	0.328874746467395
Pde10a	0.547268323013343	0.541180090614935	0.524510363290363	0.524646500646321	0.550235812192016	0.544297782022598	0.543429342456571	0.54073286745874	0.542998439860593	0.5233401260478	0.544263614996127	0.542587838449276	0.550971033526677	0.546950536495294
Vps52	0.488136883324978	0.503898159173495	0.510544475118841	0.5107746215554	0.493476134696901	0.473027421460289	0.49513369325255	0.513488146894595	0.512563912242623	0.499086048627839	0.485651494206997	0.477919861007209	0.493320240174956	0.499310423158955
Zfyve1	0.362578693628055	0.330717775584601	0.317339560268379	0.308270370911932	0.35583671000859	0.358283931572535	0.338898887627768	0.320642085337688	0.32365276429157	0.276127425626676	0.350271199943316	0.346874466762184	0.355126234889218	0.316902355017033
Eif2b2	0.336075032647755	0.310689197354849	0.308196596672251	0.35313930619839	0.35209558646938	0.340360440235833	0.344492262064145	0.339063751823458	0.322313814916355	0.355795643233084	0.336735020180439	0.349932249771977	0.333634180082919	0.312300023379534
Faah	0.385783087016716	0.360667330457907	0.361598796577618	0.369462506896432	0.398124853877911	0.424057711225865	0.394596395199579	0.387442921162671	0.38054709304285	0.360210752834271	0.431778462061863	0.420789295463972	0.414190070305789	0.371194722063513
Isca1;AK157302	0.38630380576888	0.365593273593891	0.36113830467328	0.375014734944814	0.378180651617606	0.391111464649534	0.395354750596629	0.374155649846229	0.362544791976547	0.357426969473653	0.362912263322022	0.389483641358476	0.38958652059721	0.368889283707861
Lxn	0.437147704785215	0.465587972729007	0.480604168562992	0.445542158395416	0.44631899715863	0.412144414135675	0.451608265156294	0.48062606199743	0.469369386821957	0.450610116942785	0.442435838304912	0.405155452672631	0.419112125698566	0.464247019772823
Sdha	0.738890342553963	0.718667509851382	0.72310119569997	0.718348993552185	0.73139860832062	0.732150017528016	0.735175955542263	0.706194090471102	0.725307589485101	0.724283242128382	0.734051031074612	0.738876277680931	0.744205139623056	0.719358745285945
Dctn1	0.676050214781226	0.686218653577666	0.696298921542688	0.67573640888762	0.678152581580908	0.671548460254659	0.673592975312433	0.683827028068444	0.682016507384191	0.67956961753895	0.673735415323759	0.66910734231486	0.683440841153712	0.678561325367485
Psmd11	0.594786363866757	0.592552039366784	0.607521044897994	0.602480247478075	0.579989719373938	0.577246140320196	0.588871487662851	0.60510891917289	0.590237107221835	0.593611416218603	0.591351018628526	0.574980833293306	0.592034491845425	0.594975377184069
