ID	LL12	LL16	LL20	LL24	LL28	LL32	LL36	LL40	LL44	LL48	LL52	LL56	LL60	LL64	LL68	LL72	LL76	LL80	LL84	LL88	LL92	LL96	LL100	LL104	LL108	LL112	LL116	LL120	LL124	LL128
AT2G44120.2	0.621803364953186	0.617544020650653	0.464726935721777	0.566334479353358	0.596274233765994	0.595320432417729	0.502467101635659	0.600955070191238	0.522204810685221	0.357648609062406	0.718790897527864	0.599217746129883	0.50485433017348	0.58623132924283	0.53790837918109	0.438653902583683	0.602738818829528	0.441952512088635	0.507773847897985	0.527326751085234	0.512702580661962	0.483077038845572	0.618119741465775	0.536501091744332	0.617064489755441	0.503615641685116	0.538677523765783	0.516197088498478	0.471843279573004	0.700568189378501
AT4G35830.1	0.573306778791169	0.487131114020279	0.511339221054254	0.670658506392836	0.468081324139425	0.557067099886791	0.543933923796436	0.68495381079555	0.684825246171311	0.399041379484406	0.511542694317558	0.463275731191078	0.611484661394972	0.543812563384827	0.619891810543611	0.431309658562696	0.365131382274722	0.448019625671662	0.54005178762049	0.372086224754766	0.432755141757208	0.500907331035275	0.479464559313642	0.416677494061301	0.468558045537231	0.436109590052911	0.447721950392147	0.361752236547808	0.350926440535987	0.351117334159554
AT3G02560.1	0.637162576427095	0.613657779368877	0.380393407849127	0.432538314017827	0.613063800756827	0.341731400200412	0.783903094674177	0.465879745720632	0.454786649063466	0.356737176328191	0.669883793149067	0.5752558225883	0.405300294165581	0.54304470462768	0.689165924672271	0.429002340509239	0.367675971771316	0.523581152857105	0.442735718712392	0.41812730183499	0.323731481593068	0.357149492317956	0.578183217497515	0.44039012569993	0.445230619681682	0.379836378290794	0.466024951434326	0.398610659938784	0.447778721467509	0.475878908728533
AT2G33830.2	0.258153743784653	0.156442876275857	0.104155435384101	0.080918866747092	0.0803753725633559	0.0657477812424157	0.32281657330755	0.230742186022598	0.149424136969544	0.0679356079383741	0.0615156855579118	0.0745845217721041	0.342035975292567	0.203318215492117	0.19978881313483	0.0463991266319265	0.0520190763186481	0.0739726449892902	0.256112671950241	0.142752454779904	0.0700763356062583	0.075524238656855	0.0283134403214018	0.0459613476783715	0.288050908201427	0.16690536667643	0.166642605622576	0.0367867613284033	0.0696905976957344	0.0612064858044896
AT5G55660.1	0.172660064768235	0.134177523266857	0.0837328507363321	0.146223634937453	0.128103800721088	0.207970393445488	0.168554096027043	0.182037791545405	0.160720123806583	0.165431696138212	0.125964842103807	0.106655301842454	0.156845509864919	0.112674598314012	0.11469608081624	0.127982975872157	0.141122733848922	0.149988369356871	0.110661035483671	0.105806596547116	0.123435483962103	0.125108859692518	0.142212340628853	0.158134222674808	0.164920324980129	0.0769377476143301	0.114120306540273	0.107079522162008	0.16089034599894	0.173909864428795
AT3G14930.1	1.32109025302432	1.35639714179083	1.73910913152572	1.78693558850375	1.52618529459051	1.40925552026695	1.25203936476023	1.06540801522592	1.42480434764785	1.2402878981579	2.26756751255597	1.91614154463882	1.55341101391586	1.43669290612965	1.39036022053806	1.02791553810533	1.66917289254919	1.12477156940695	1.68115456092873	1.55383231972479	1.95171434612031	1.67187023740407	1.674501517203	1.74005261881945	2.16110355286696	1.98149997489759	1.51352147442013	1.47258935875411	1.62755939969012	1.88771599815964
AT1G13930.1	38.5953285933323	37.5311682451232	38.5950595237795	31.4705959697934	37.5847673580749	33.7683423850193	43.0482598868106	41.2411853348843	39.0551822477411	24.2520914262373	35.5638105422258	36.1807138849471	34.2132963755625	32.9029338558715	46.3498761766229	27.6359299704364	35.0990898039236	28.3658366568126	41.091208461463	34.1402270424289	29.1277219935485	29.2703341763824	25.402416748241	31.831014433012	27.1791086504479	18.1883495001245	38.6625740819124	25.0051828476336	30.5629634404459	24.4875614464522
AT5G64260.1	0.0145120946219952	0.0023862731276996	0.00253078912254359	0.0155322402297088	0.00881596672400403	0.0625584280746825	0.00274309225426136	0.0318968982484912	0.00982478031208034	0.0145497464079005	0.00634370288464817	0.0107789155938151	0.0141031477389598	0.0216097619330759	0.00711027111465629	0.0422760700537392	0.0062235863883322	0.0182844126232666	0.00845306755115369	0.0351097109939006	0.0185472578785477	0.0203211264732275	0.0369222784865975	0.0100706268961846	0.0101487746875155	0.0307895432076359	0.00313732967332814	0.0333960277904361	0.00390181068556059	0.0278660800441618
AT5G14780.1	2.9834952059589	3.6432875555083	3.05120240205135	3.06836936873083	3.11705499348951	1.83241341467191	3.16458755060671	2.96473711476433	3.2785861033124	2.37354274398517	2.63083616807108	3.09868036517337	3.13781917843086	3.11426965962261	3.37330749604332	2.62353883910224	2.72645917878354	2.04676809187388	3.54532329616287	2.67625210036968	2.49173052045167	2.44225387796509	2.66016247348449	2.61495342582839	2.73475683864308	2.46467115762964	2.78871195644894	1.96212157353755	2.09367268922522	2.18056809465318
AT1G70940.1	0.0714629604145955	0.0491603831275297	0.0469553116234208	0.0580938997856692	0.0597864478011976	0.109037417581655	0.065351063795993	0.0784595877572973	0.0517412318397115	0.041271244802129	0.0610871580500584	0.0652431389940306	0.0459927164313833	0.057055015801193	0.0714952986672638	0.0492860107451205	0.0551479067049916	0.0703389047879241	0.0485077851882626	0.0504962375242385	0.0360795090864993	0.0425403787763858	0.0671181272354567	0.0670114597772172	0.0568021865365617	0.0362157350720385	0.041618121163415	0.0540652460418058	0.0671969514698858	0.0715720749290917
AT1G44575.1	27.5643847842776	28.817302970258	29.1591195882208	29.312584728086	28.5268557114601	29.9906644533681	29.2701070214678	34.9743787022605	31.3485518987063	21.5455873807978	27.6013066423841	29.5235892908752	28.9424276360462	25.3554476149904	30.3678125826213	24.7900399001761	25.886083976522	27.1511170197143	26.6921312631156	29.4031967805834	28.2450557025516	31.5351219927522	34.7254393641547	29.8516001049073	30.3563051656102	27.0780256915343	30.3996860766206	27.0060810161716	27.8719415172803	34.4450429350148
AT3G61470.1	27.5590286565121	25.7601194911987	19.1137731640382	24.3516882404633	24.861694298181	31.6988037362202	26.8395077590625	29.1515697766359	21.8025994090397	18.7593830754484	22.2282763493449	30.6744468357466	21.2756215799436	22.5225771712745	24.5795018852408	17.9846442630345	23.03165885735	20.5110182304046	24.4480002304961	28.8526712910458	18.4544647174362	20.6218654154114	30.0867069205879	29.6850497732207	24.3868939601276	22.5003171418778	19.6748370719021	24.0735594481185	22.0164706062575	27.1504264420554
ATCG00730.1	3.07080016726072	2.72344416128737	2.44354466990325	2.86642675549229	3.11302034337596	3.29097220095468	3.50264287489571	4.2012425923931	3.99217056638116	2.41184203829055	3.48416155629133	3.08862622910165	2.57195689137351	2.89698893440983	3.51644058455393	3.16665410210397	3.7191814032725	3.45142568709928	2.57638074884181	3.6381901319511	3.51800899596314	3.92972825678117	5.24278039848939	3.80638163523273	3.09692203298006	3.5455199538245	3.68922493262464	3.75262753831407	4.24503907618689	5.1504974763132
AT4G38970.1	174.07731890322	177.000978471484	156.90966391238	187.316624408131	162.981256302322	153.787742642437	185.676359094874	162.332784128006	178.936143561364	136.001242733136	192.904519344496	190.02827272276	157.833313201076	168.102470078564	167.795876404152	132.739387403882	146.523013815231	147.559938355975	183.472534461793	150.026815823184	145.187239430871	150.829309311454	173.773089457732	156.855611992514	175.700086894698	167.661472619936	163.886796224869	163.745506297386	154.49608049017	180.309547605376
AT1G19910.1	3.38252958479906	2.76376810199413	2.28612785611747	2.15848569935006	1.96879543669586	1.96399671350185	3.50810893495248	3.96700097404618	4.27774910954902	4.284979129382	2.17294064628013	1.47277147821494	2.38055312204877	2.52694919142906	3.96753624091365	3.80131884313841	2.11671206609312	1.90550541749386	2.34914714110903	3.605373968912	3.34941904359038	4.18503988186563	4.59783821679452	2.51244597992431	2.93442275703976	3.39702541531972	3.79344097138188	5.81421343677582	3.8299212467278	5.18075978784189
AT4G23600.1	5.11283185881582	8.85351503858217	5.19970893774215	5.29141972391408	9.85792817172863	8.92345732500366	3.81271934084564	4.8836230744513	6.01028155960031	5.29067692829754	6.47125362156075	7.34490995194891	4.44374399474806	4.61671119751532	4.0753580335375	4.44208762939486	3.92275032594354	6.98585811109565	3.05453054837482	6.10204524123455	4.28241134847076	4.68504403816837	6.28323172086378	6.47773794014092	3.73988468197435	3.51508323255199	4.89460061600545	5.40575133696684	5.46649589617415	5.75769265883923
AT2G44160.1	1.27150550583919	1.39458551712911	1.40919366909927	1.79058490210444	1.85091366165972	1.5256366906617	1.2664714800211	1.26861587108085	1.52190492998957	1.08524497250878	1.5256862179238	1.81142811081012	1.58470377595095	1.2912932063847	1.30139459888505	1.20005151061771	1.54055409274487	1.17124645273459	1.31343241331804	1.07477801518148	1.16893116589015	1.37505646544645	1.50322768848215	1.43044330976198	1.33360590888485	1.54061366210541	1.51646773020086	1.21606908583429	1.37632325630416	1.746979389227
AT2G22990.3	1.44748020102949	1.29339382587088	1.0794410702101	1.10828482935535	1.27402192712443	1.00351060522634	1.23130101063909	1.15888933153812	1.23764087520177	0.890796548197882	1.14297020276145	1.14416836716611	1.33058363898735	1.18933900173813	1.32193834408055	0.867577607540861	0.87942696021039	0.907935193750339	1.21359773507085	1.00001330268301	1.08320801532252	1.01982151468275	1.16639553019046	1.11494586620498	1.52022247402652	0.919417461024318	1.33970849532478	1.08348792280321	0.996585592991142	1.17782226593638
AT2G26340.2	0.250331793359935	0.240658097159843	0.326064969696186	0.34922957447777	0.355447795221958	0.208180588557173	0.333040227491585	0.282660210759564	0.555236907109811	0.187789163232359	0.392882604289165	0.268177191279892	0.479888585637842	0.270905396234448	0.408505164218258	0.226196539597126	0.318519256060422	0.158613661534349	0.24310845219634	0.249307738116035	0.222658785754141	0.304736826279788	0.283846645745154	0.252710003928755	0.244304203348413	0.266345163276323	0.23344914027944	0.208025598316101	0.250549298603997	0.242165738069049
AT2G25450.1	3.85580714042936	1.78239171513665	1.27459484082773	1.38142813622978	1.41623965957618	2.01804924526865	1.44923351157719	1.48357055167681	1.40874051961609	1.55845685622669	1.19118284862001	1.26677656729725	1.33208031004611	1.50076219837277	1.15965286022925	1.5826331923466	1.29841719912065	1.32963041351806	1.53292277019012	1.61524576475187	1.33411701579226	1.25804162444621	1.39672956180266	1.39677590813257	0.987821787486441	0.826585705665092	1.28669913946305	1.60409848298791	1.7054238683442	1.3912528608669
AT4G39800.1	0.269182481314027	0.461093764862901	0.466729408873996	0.514342081396873	0.599620996916167	0.44745589048689	0.289606406705391	0.390783294247775	0.648048594494109	0.413655997568788	0.524686578798804	0.340179928555257	0.31474986692143	0.383430946411991	0.50428236449962	0.501224173017645	0.550419093790055	0.403082287212499	0.245226112118041	0.374426810196536	0.447060869235462	0.485289715459006	0.628321627710672	0.368787646739468	0.382848075298344	0.371815095253741	0.43368249131883	0.612790462924522	0.488674849945611	0.412791955571354
AT4G25130.1	2.83930353069731	3.24804750823739	3.13973700095153	3.59480057559928	2.65121706189575	2.90254486403122	3.07562119276376	2.81246950736361	3.16241891060477	2.26324354265638	3.46740922247678	3.50903878150055	2.85183795892435	2.82143110272615	3.07498844156075	2.09711315556685	2.75347375472921	2.38871163962296	3.48459367545666	2.60997930335203	2.79901258494564	2.91330806839137	3.43636621562426	3.16230928128214	3.42434416701147	3.21160026363026	3.447103285957	2.96291739444439	2.89414112459188	3.30719836888895
AT5G38940.1	0.0112647694875395	0.00642083851738343	0.0268098972658629	0.0417036976862248	0.00625714598632326	0.0162658662998917	0.0136068381850602	0.0388193540008833	0.0418781627039363	0.0150899330280962	0.0277039231871983	0.017696196093107	0.0269049321834274	0.00655789805315385	0.0225066963438387	0.0634915134052496	0.0145913726509683	0.0266827168981947	0.00672672412783593	0.0421571691272572	0.0186738152257932	0.0257188722109919	0.0294092148510789	0.0282744248306954	0.016379643590065	0.0221531521699406	0.023579001316959	0.0300927649018346	0.00119525208405663	0.026197910650952
AT3G23600.1	2.00853889234595	1.80112792269146	1.94757889285251	2.0586231930752	1.96555680210003	1.43808434377379	1.62824986689668	1.58259150362281	1.98056643738036	1.59202025516213	2.36820192162296	2.27014383527447	1.75225519189436	1.87739654719925	1.85937447347316	1.28104913139848	1.9056534427244	1.45693075820012	1.77873472831833	1.49696005713071	1.67862655598335	1.68184491553593	2.27612486663947	2.08858429938185	2.07806423451418	1.98040545248721	1.75026231736128	1.59827146418179	1.77625501180343	1.96153946318532
ATCG00780.1	4.31498717149535	4.68746583113428	3.9343816356593	4.36944867156769	4.31548590559279	4.86800508863304	5.1443936553357	4.80639034384446	4.91228719060618	3.44822605196305	4.6133293064631	4.83047590006248	4.82942429828934	4.35020070870487	5.44283533816558	3.70614213624915	4.30086178812939	5.04614322421541	4.92561375539808	4.06676092615116	4.10752129438048	3.71465748742799	5.54766199471586	4.69607829926936	5.19758251534706	4.32159062116274	4.88116888769643	3.59181084047851	4.64071778865427	5.68576075587108
AT2G37170.1	0.19857734979039	0.20483306249856	0.247035601163058	0.261658106690143	0.21457450790242	0.181627815189235	0.230377910744702	0.298505018465487	0.213071432611381	0.20855214827475	0.185597737364349	0.187268019761067	0.25494825968372	0.255556761944537	0.221915087243332	0.210425714209605	0.205338044286527	0.196469652980576	0.195620555233495	0.164187346668832	0.20137224102975	0.181311893158027	0.228758076324638	0.191305459380866	0.28682922412633	0.181663838303984	0.224378596677322	0.186992954148691	0.198629798886857	0.208316216620975
AT5G22580.1	0.848465368188896	0.96426866764539	1.02155572651661	0.961524763905427	0.948844519733363	0.851655586964282	0.840546967338945	1.06011369473343	1.13302569314966	0.613645958820653	1.04486984202931	0.971802782830415	0.810598913016848	0.825037540672186	0.96423841491435	0.755413517800108	0.741529687516025	0.830406841609694	0.732843157384171	0.686975453036206	0.592995363980181	0.683177680745113	0.774177290491683	0.830936731380152	1.08672351149068	0.726023997621564	0.77330972260721	0.710192419387332	0.581499201180614	0.967062848912327
AT2G25080.1	7.2716550803414	6.75388378363478	7.23035883215058	7.62443495500605	7.96722958437428	4.64841661787088	8.93442932724137	7.14810625227256	8.29320231164798	5.02427323712642	7.07363002579997	6.95694338023378	8.85732462593465	7.52181023638145	6.98736741499258	4.97576096052852	6.65552956786253	5.16039953882536	7.64939948766712	6.61796674261589	6.08423067550298	6.9214465267885	7.35760837924925	5.88834369214312	8.09946344753208	7.77170246573684	5.99228209234467	5.76049000648632	6.51703436388883	6.15990987356221
AT5G26570.1	1.21229840060975	1.42242299527035	1.38451337207644	1.48892330313113	1.35622017709097	1.32583958087879	1.41768131892473	1.4046136663637	1.48321944966634	1.06000262022652	1.28576838353194	1.30993120200211	1.24339582611733	1.10147647937078	1.3689597463402	1.12229759593702	1.10065477855323	1.11698956313147	1.30734374124978	1.44211629388805	1.15640028096488	1.196620664604	1.27278358883919	1.11979061367563	1.28848693332911	1.17602285214935	1.26084841064003	1.33934673907608	1.18081314255711	1.37185267486866
AT4G25620.1	0.528522663979622	0.590939461711431	0.744117677628519	0.994438662958748	0.818297306626576	1.04347405284894	0.634782354337334	0.875730307162881	0.863054331508867	0.738172669712251	0.92958350321609	1.23550992115917	0.953598296217167	0.647599423919589	0.853702881822327	0.796421008724612	0.868490630502612	0.69139953570324	0.645374680804646	0.984739709193292	1.08043678667368	0.964660502716353	0.962676185735359	1.11343271245926	0.87916193850949	0.875848902687429	0.881141939976511	0.90359457560455	1.04916265482454	1.06275933405324
AT5G60600.1	2.66061314769	2.46904261345065	2.22812414233674	2.38517925832053	2.03663167476708	2.51046420716424	2.4499809739175	2.22444420767147	2.09226602227778	1.90108671788779	2.27113151161824	2.21699370586787	2.17592268742872	1.93968234892382	2.15763917967528	1.61157498761202	2.10412580971219	2.15148238880537	2.10176860298128	1.96275500725496	1.84380423384307	1.65169753599679	2.34888031161571	1.9303510235119	2.1831467793343	1.55775436593618	1.67108137576325	2.18528816313207	2.29776104304603	2.20001601705872
AT3G10920.1	3.87877129757858	4.39398015945844	3.44751105789424	3.71242751178217	4.26613451559136	4.63172264965327	3.98879551240083	3.65411208119884	4.19536103827706	3.14072158940072	3.93378796025445	4.43811768813511	3.47940556169537	3.95114901771164	4.54131142958225	3.1827815642858	3.57447716709258	3.64286408406998	3.8236616831689	3.93452053843244	3.48987245795182	3.61643761320017	3.96836261770629	4.03744869327337	4.12032574877786	3.24228674318659	3.45529366629008	3.61477635502267	3.81157452492491	3.85932796765284
AT5G67430.1	0.153459180918477	0.227173619982384	0.125880979238436	0.331920256430901	0.224273583857276	0.0658531956032644	0.398471845193544	0.0550886080123415	0.345920673819844	0.0450906195685418	0.225746122604839	0.140722688447023	0.322694754626048	0.203466421955154	0.309849127028688	0.061146951416549	0.154751834897148	0.153578205346428	0.252877801322316	0.070794748902833	0.114879187406161	0.0752520302534809	0.153406675975585	0.0792670151734094	0.166201315381731	0.0769824166191878	0.092875220975321	0.0521223502418201	0.124723928179556	0.0913377144431202
