ID	default.pvalue	period	phase	amplitude
Q31RZ4	0.880285438137255	23	22.456066129887	1.08590885769093
Q31RY9	0.604774651846692	23.0466768138001	21.6475333138638	1.07528236938392
Q31RY6	0.826136650140024	23.3787956767885	15.0167905033087	1.03079717804869
Q31RY3	0.307096497497889	23	0.206243701434801	1.05297415250421
Q31RY1	0.746762376496545	23	22.8579793441511	1.01610646594032
Q31RX9	0.542250110431294	23	21.29555674438	1.09780175960456
Q31RX8	0.999461502613174	23	3.4889426425275	1.10095400662327
Q31RX5	0.383983656953982	23	3.1737133434285	1.01260488728616
Q31RX4	0.0250074691618043	25	22.7983164788508	1.13689642634768
Q31RX3	0.732476299802053	23	22.6160523834418	1.04407757196444
Q31RX1	0.202232863310246	25	15.2346427547098	1.0344695397974
Q31RX0	0.210472966054802	25	20.6633785662518	1.11519648582719
Q31RW9	0.185079835692646	24.5673336938886	15.5435602822596	1.01590709144911
Q31RW8	0.563051649929033	23	16.2182596296137	1.08190738115647
Q31RW7	0.225190557534707	25	20.2374979042628	1.0630931435632
Q31RW6	0.999910850991336	25	6.50005216770191	1.05870496276949
Q31RW5	0.159973364383292	25	20.9062538600293	1.1203497950758
Q31RW4	0.303945151210436	23	3.274240287303	1.08086670241606
Q31RV9	0.625156046578355	23.4997413347129	0.3372689264454	1.08090368782286
Q31RV7	0.286533962568647	25	21.8738508054158	1.03584684172637
Q31RV6	0.0610756761814265	25	21.0647865771781	1.05752653837404
Q31RV5	0.0800205257461745	25	22.4617574996912	1.20900925168658
Q31RV2	0.999971995446944	25	23.2395217765426	1.07258321238787
Q31RU8	0.878531507713398	23	16.4293989818827	1.03694424510522
Q31RU6	0.888257748137037	25	14.9287879757468	1.07660498106903
Q31RU3	0.530500687576174	24.917718047175	15.0528686840647	1.19788318946091
Q31RU1	0.981816296070248	23	0.618768147950298	1.04968770726754
Q31RT9	0.806715738343841	23	17.9639047659092	1.06439282314825
Q31RT5	0.831791450963884	23	19.2934226493031	1.22280870960576
Q31RT3	0.293360666358624	25	22.0510038958178	1.03101508066244
Q31RT2	0.207090572581599	25	19.0448757798908	1.10064679581559
Q31RS9	0.501145880734629	25	19.4601005428793	1.15593756037816
Q31RS4	0.560957906878195	24.945085118067	22.6251485324872	1.04495509536685
Q31RS1	0.999999999999747	23	7.67750326270187	1.18275188429014
Q31RR9	0.212044971764146	25	19.1523767619869	1.11844527995154
Q31RR7	0.0409702912099092	25	23.1756652720723	1.1229746337352
Q31RR6	0.999999999996415	24.8359759431383	6.50004881006877	1.40177259889886
Q31RR5	0.998414397819644	25	21.9240001873614	1.03958223843004
Q31RQ6	0.999138379786368	23	19.5911470225349	1.0860292663135
Q31RQ4	0.0666114051534197	23	12.5200445543795	1.0617127429916
Q31RQ3	0.505726228312982	23	14.2039313069015	1.04654142276696
Q31RQ2	0.0728652179291505	24.3304767005892	17.0438022217777	1.10468652128891
Q31RP7	0.204230259590887	24.3044408774746	22.9555534154883	1.08884016747539
Q31RP6	0.956267385014621	23	3.1902071844518	0.990926931123206
Q31RP4	0.454520596909491	23	8.6583757617342	1.02658381447741
Q31RP3	0.0306989010099666	24.3565683646113	16.2052320286101	1.11798768010165
Q31RN8	0.068383880574133	25	21.6158048404511	1.09496158540528
Q31RN7	0.839780610941726	24.7278170930866	12.9249139507619	0.992614070124761
Q31RN6	0.999999987345089	25	22.4717426746069	1.18523502153016
Q31RN2	0.999999971749826	23	6.50004512698782	1.05950593720673
Q31RN1	0.238901455894582	23	18.7005593328045	1.17021586723108
Q31RM9	0.188022929619324	23	22.7803036609303	1.0568968661092
Q31RM8	0.949838802808774	24.3044408774746	2.1449329743534	1.18203518300918
Q31RM7	0.0919115061139333	24.808847624249	16.9722049779336	1.08278564274252
Q31RM2	0.14080161380394	25	21.7275529988548	1.07817814205143
Q31RL9	0.248373440903771	25	20.2494293697077	1.05640938411764
P42460	0.439476740339407	23	22.0212560866914	1.10810363831056
Q31RL1	0.348292293007493	25	19.0276808167642	1.12560025940468
Q31RK9	0.123036376524202	25	18.12411796673	0.950472934472857
Q31RK7	0.744665882712768	25	19.4914277737984	1.1807243937751
Q31RK2	0.0866781698771536	24.3304767005892	22.830409222269	1.05743863477698
Q31RK1	0.871281608273183	25	19.804702321513	1.03789025774058
Q31RJ5	0.980554518074235	23	17.2944929413623	1.08564015274168
Q31RJ4	0.147021096368266	25	21.8272530441195	1.07863296293329
Q31RJ1	0.234219148140753	25	16.5607549962693	1.05964964308599
Q31RI7	0.0261346720375727	25	22.4009733098673	1.1058961118176
Q31RI6	0.0754540677581751	24.3304767005892	22.863902102405	1.11130436627902
Q31RI5	0.0238038202126388	23.8702049395691	16.02316940187	1.10596670544255
Q31RI3	0.103230377164914	25	22.5572260713606	1.07435235141309
Q31RH5	0.025776353587999	23	21.3585306822145	1.18270340102791
Q31RH4	0.0967711635162195	25	21.9300433653762	1.07282182410121
Q31RH2	0.432322442183487	23	15.7275264111047	1.05698136043972
Q31RH0	0.504140100543157	23	21.6254170557228	1.02192018367602
Q31RG9	0.999997372463005	23	6.50005939427376	1.13939646576533
Q31RG7	0.177329000100645	25	21.9337080509513	1.14156993542825
Q31RG2	0.414615772280405	25	16.2214284338124	1.08160976918446
Q31RG1	0.67646431550892	25	0.213754054352201	1.09813849038364
Q31RG0	0.152206566904111	25	23.0185371779889	1.07517182345004
Q31RF9	0.211456711302502	25	15.2802582741932	1.07675861419737
Q31RF8	0.999999999999749	25	16.4429646559132	1.07170374642445
Q31RE9	0.284494632933187	23	22.7930039964073	1.05751190043754
Q31RE6	0.167247006082445	25	16.289013561738	1.10535962532127
Q31RE5	0.0312052380142495	25	22.2578729379843	1.11472429929677
Q31RE4	0.236613376441371	23.5484707102125	15.1755578545175	1.06102172241979
Q31RE3	0.999993701614657	25	15.9865564452403	1.30178702939443
Q31RE1	0.9896214818974	25	15.0626691168358	1.05577081028585
Q31RE0	0.0222837446980846	25	17.564371100048	1.1193355154712
Q31RC7	0.450044157982452	23	22.0999514911101	1.02586825381703
Q31RC4	0.99585790296847	23	0.3814549318916	1.09743831251519
Q31RC2	0.339539762428984	25	22.4887629863774	1.13244064756429
Q31RB7	0.0367685800005663	25	19.8463373769952	1.04280712010869
Q31RB2	0.917822095116189	23	16.9470772766318	1.0228133829108
Q31RB1	0.999999999999985	25	14.8068689537285	1.01370852805461
Q31RA7	0.0494851353945853	25	22.3124440317206	1.11644852357413
Q31RA4	0.999947400099436	23.0700863382428	18.6162697181958	1.20614923944285
Q31RA2	0.964374419363781	25	12.3923422574154	1.05736974188878
Q31RA0	1	25	20.8856060121337	1.17023147188285
Q31R99	0.76763267339469	25	12.7818973020542	1.15385674659134
Q31R96	0.816653481559069	23	16.9781890336777	1.04646881578832
Q31R95	0.692969871578233	23	17.4651208303749	1.08481744254056
Q31R94	0.999999999503769	25	18.6325020150752	1.02765931777603
Q31R89	0.183672792265343	23.306824012314	18.2345652301172	1.11454745005871
Q31R88	1	23	4.4999412613743	1.10323162082959
Q31R87	0.99562955552784	23	10.8386801617556	1.28768214076158
Q31R81	0.999970570320896	25	14.5750893016041	1.05827837075189
Q31R78	0.336582574145068	25	21.7091571431164	1.15955519805705
Q31R73	0.0263175679959631	25	20.5741613315365	1.07890559103434
Q31R72	0.0076541640092499	24.252536038441	22.9164338866816	1.10613181219816
Q31R71	0.992765976320218	23	10.1360200251857	1.08558686942299
Q31R70	0.989732581515085	23	22.1361900538738	1.04957794182016
Q31R69	0.0667633288552676	23	8.3890891270875	1.07862993366937
Q31R67	0.552355564555827	24.0216816499207	14.3061735504805	1.0538749694287
Q31R65	0.999967582067735	23	4.4999412613743	1.07397942228705
Q31R64	0.0135697362044702	25	22.2930015376056	1.16630701661149
Q31R58	0.282309868396366	23	3.4313694513412	1.08611605016966
Q31R48	0.505975873784395	25	23.0759995849008	1.08350203652061
Q31R47	0.0480535051480743	23	22.5969741676298	1.20568744545633
Q31R39	0.0566688983669247	25	21.5077142035857	1.25413514322574
Q31R35	0.02397199973401	24.5939361126151	18.7694716033933	1.18803556120929
Q31R34	0.947218011452385	23	15.2453998628619	1.10905726688219
Q31R29	0.528113695784769	25	18.7449361599053	1.06974720586962
Q31R28	0.0301842769233065	23.117048346056	2.6934142729488	1.06808553111439
Q31R25	0.0894985182929318	25	20.3419714743457	1.14627387267739
Q31R24	0.374871182474289	25	21.1595868257502	1.0754117254176
Q8GMT0	0.139529183236058	25	21.5077606089834	1.05502077739671
Q31R22	0.37955280635908	25	18.6509695342296	1.1682884780971
Q31R14	0.182586096398207	25	22.3956947055311	1.06806328089664
Q31R11	0.602353826766082	23.4754521963824	22.6846681359627	1.17583568026211
Q31R09	0.674180798489596	25	12.5281931656346	1.32219833774636
Q31R06	0.138880211805597	24.200852424081	14.2816545155162	1.1054125732565
Q31R03	0.999999978675595	25	6.50005939427376	1.66744836740866
Q31R02	0.581283174051418	25	22.6917988472633	1.09182747189188
Q31R01	0.0529256176732046	24.5939361126151	19.2319058324522	1.04867948696445
Q31R00	0.454190530345243	23	0.0819905181500999	1.05119619643015
Q31QZ9	0.40967562918259	25	21.1764415714919	1.07216228648498
Q31QZ7	0.458148356722291	25	20.3112394523494	1.00480198769258
Q31QZ4	0.382002872966007	23	12.0470380783451	1.14711041883258
Q31QZ1	0.999919114757955	25	2.907681123561	1.11113210395032
Q31QY9	0.429487355212748	23	15.4055616633875	1.09492019866465
Q31QY8	0.047522312008824	25	20.974370598743	1.07616433779086
Q31QY6	0.80180570726372	23	0.00994245099499835	1.33251237175765
Q31QY4	0.169647856745657	25	21.6382103560771	1.08437751915121
Q31QY2	0.0511213635584647	25	22.4368305215551	1.06274313253624
Q31QX9	0.983401622628427	25	21.0463448503373	1.0973849690421
Q31QX4	0.0549970212986046	25	17.697336676199	1.09359498385828
Q31QX3	0.183793751247864	25	15.1448271353166	1.06426790874358
Q31QX1	0.0159751878284632	23	9.6521097734037	1.10340292878463
Q31QW8	0.350590658795836	25	21.2857999594253	1.0413978543545
Q31QW7	0.187156667023904	25	20.3557037687423	1.06364044696302
Q31QW6	0.285888499049991	25	20.8710522124523	1.0766285362653
Q31QW5	0.999932787832694	23	4.4999412613743	1.05695225162611
Q31QW4	0.199465408696259	25	16.4261745324118	1.12412873760576
Q31QW3	0.402956607053327	25	20.6328540613506	1.03243271848061
Q31QV9	0.435392623412949	25	20.0469219704173	1.0837070774082
Q31QV8	0.543118276860042	25	21.0851588775259	1.0372348193074
Q31QV6	0.9927547027696	23	10.0769994394777	1.03571011505366
Q31QV5	0.999911762145496	23	6.50008128103381	1.30263632965246
Q31QV3	0.969562252732405	23	6.50004558373153	1.0545679607715
Q31QV0	0.211382210096978	25	18.1938412658102	1.017426151964
Q31QU9	0.983969101163751	25	6.50005903674825	1.06395477555102
Q31QU4	0.75828007877938	23	16.9697483185602	1.09688152237277
Q31QU3	0.108279824966389	23	3.0267009285898	1.10473079570986
Q31QT9	0.0123410630826023	25	23.2333047708392	1.12129851152064
Q31QT5	0.797061569325652	23	19.7291727053884	1.06022721787586
Q31QT3	0.0461742861453559	25	22.6877315015266	1.09231587238475
Q31QT1	0.257213849950325	24.4878706199461	22.1705059991909	1.1206560743867
Q31QS9	0.373745353130315	25	13.8822960803215	0.985863349217738
Q31QS6	0.999928224883372	23	11.5205301058355	1.05774574195551
Q31QS5	0.359043922019209	23	2.6144299398498	1.08724089474204
Q31QS3	0.999964277917523	23	16.8682772038489	1.06238160601745
Q31QS2	0.0895117140927054	25	23.0303489378259	1.09680784433237
Q31QR9	0.998441738662513	25	12.9693454438922	1.13736993470456
Q31QR5	0.0458561620218103	25	22.9537780195175	1.09692774784132
Q31QR3	0.0180630654633989	25	20.3980721766623	1.18035801157296
Q31QR0	0.0749404933094452	24.7547683923706	13.5458560755087	1.10750281413362
Q31QQ7	0.480738551595093	23	12.6556895410571	1.00024662886387
Q31QQ6	0.0289214673272664	25	21.6148969287959	1.1190009688208
Q31QQ5	0.208801697773955	24.3827160493827	22.0716028180082	1.15554315524234
Q31QQ4	0.0180106993571347	25	22.3697836990765	1.12829712931716
Q31QQ2	0.233318132118435	23	5.0176808783453	0.999022927749306
Q31QP4	0.738123829083924	23	4.4999248146938	1.16503808324822
Q31QP3	0.810863201926614	23	17.1206842750972	1.05501457467019
Q31QP0	0.24096730044571	25	15.9653387213434	1.0643592465694
Q31QN9	0.0578414232228265	23	12.536207333203	1.09446482165212
Q31QN8	0.732201308232009	24.4089199355185	18.8347034006848	1.27186899494519
Q31QN7	0.999992260766428	25	15.920367975962	1.11968283587219
Q31QN3	0.872509589844954	23	6.50005939427376	1.03419791098357
Q31QM5	0.757310748555461	25	15.8473588714784	1.08455207769485
Q31QM3	0.138276719321565	23.2590885816692	18.3419936623976	1.07644040988575
Q31QM2	0.0935267587758988	25	21.7357298085539	1.07914699177649
Q31QM0	0.123955240470354	23	3.131770699851	1.08381305732113
Q31QL7	0.498416170594935	25	15.9683180303495	1.04380457243456
Q31QL5	0.971685823023365	24.4614970382337	14.6703481954425	1.0258614018057
Q31QL4	0.878302371361493	25	20.4420902613009	1.03901045379069
Q31QL2	0.106363457526423	25	19.0394595869808	1.07043409143355
Q31QL0	0.285424168026842	25	20.413920063499	1.03456436134006
Q31QK2	0.109710050258428	25	22.5682674815395	1.08746444933398
Q31QK1	0.247020703265671	24.917718047175	15.7606718879133	1.08566930689872
Q31QJ9	0.29820821080099	25	22.5206298455129	1.09054344132783
Q31QJ6	0.278777597376539	24.7278170930866	16.617686517037	1.0376506049471
Q31QJ5	0.0318684598501718	23	2.8820339762293	1.09737318066814
Q31QI9	0.893353859190385	25	15.9638526154074	1.08968007347904
Q31QI7	0.999586595457121	25	1.9954221994116	1.09107090170283
Q31QI6	0.62421727714525	23.7454260324098	3.0091026883004	1.10550344572959
Q31QI5	0.668160938732115	23	0.334986217753102	1.03706740913902
Q31QI4	0.493486841671576	25	17.9800012975865	1.03462490213833
Q31QH9	0.515552326164636	24.2784607161945	15.7492511105447	1.30129888181738
Q31QH7	0.0658912147761856	25	21.8731055146388	1.07652585527196
Q31QH5	0.999998964327294	23	4.4999412613743	1.13616529447854
Q31QH3	0.749326762900875	23	0.829249896396799	1.11795975470558
Q31QH2	0.123292978047488	24.3565683646113	0.715486862982601	1.13803946980928
Q31QG9	0.630102781793927	23.4028851107676	19.3643039154286	1.18986703623178
Q31QG4	0.82900455288119	23	6.50005036558833	1.14085636175197
Q31QG2	0.479617805384245	23	15.1920412320062	1.07697127719085
Q31QF9	0.572124987168668	23	1.6725896001406	1.03576390634375
Q31QF8	0.506475935285635	23	0.2663690522986	1.01645116619247
Q31QF5	0.999751082903516	23	14.80405628897	1.07310216423569
Q31QF3	0.0230172415250424	25	22.8122682599751	1.11119488071321
Q31QF0	0.622930738761725	25	24.4674690030417	1.17329562649086
Q31QE3	0.0359224504891422	25	21.8568706261199	1.09069391887312
Q31QD9	0.333317000707731	23	22.6177477191622	1.06049650124616
Q31QD7	0.0633322624032409	25	22.43784505761	1.10705253219955
Q31QD6	0.999902766299805	25	21.8875213347191	1.02282546705507
Q31QD3	0.373627904798795	25	14.9835221066176	1.09282287325852
Q31QD2	0.879315525656953	23.7454260324098	22.3491283182591	1.07084226384734
Q31QD1	0.195771340196549	25	23.3598759153247	1.06904583365895
Q31QC8	0.269344489900816	25	20.2310627120059	1.06910221253565
Q31QC7	0.239139318275052	25	14.8991180160504	1.06060990856539
Q31QC5	0.0660787037597841	23	9.4846585407351	1.01335708550294
Q31QC3	0.4756926357163	25	17.0163892580031	1.03222035136794
Q31QC2	0.552547521971621	23	0.288969097872901	1.04315186889463
Q31QB4	0.0546608600132733	25	17.4598275934797	1.07151735301848
Q31QA2	0.132817307217077	25	20.6408325653359	1.04820664628597
Q31Q90	0.651882007636459	23	14.4421984785059	1.19516405049865
Q31Q80	0.99999882029857	25	6.98651462196536	1.15987099710589
Q31Q78	0.908699474429016	23	19.4004651652645	1.05884574109202
Q31Q77	0.773088208094869	24.808847624249	13.5122696244629	0.994199940260528
Q31Q76	0.257756214409657	25	19.5446327313787	1.10047255720005
Q31Q75	0.272707486645621	25	17.0953149139751	1.0561122028416
Q31Q69	0.229753040989355	23	20.5919880112027	1.07284379169356
Q31Q68	0.999720157369943	23	4.4999412613743	1.1279495933558
Q31Q67	0.997381491790741	23	16.172095149988	1.0189335820653
Q31Q61	0.999996847574716	25	17.7087943489103	1.17253409958144
Q31Q59	0.995327451080538	23	14.2264848864746	1.20735055226278
Q31Q56	0.0135992790491267	23	20.5085305864928	1.18242345217738
Q31Q50	0.999997516141905	25	6.50005939427376	1.12461076847158
Q31Q49	0.0198072596111265	25	23.3891212418932	1.11687158131129
Q31Q47	0.649580533908784	24.5673336938886	23.4835490380297	1.06214653267855
Q31Q45	1	23	2.6511861366603	1.21056454384869
Q31Q44	0.798249030819641	25	12.4123995036757	1.07302359277759
Q31Q43	0.0958677608958151	25	21.7932139373804	1.07505764456894
Q31Q38	0.0917182091462178	23	22.8857361387232	1.27342855347266
Q31Q35	0.0184939435251265	25	22.2243488334147	1.11438970541462
Q31Q32	0.268036948527317	25	22.4128576119496	1.05356567245372
Q31Q30	0.00765222318504843	25	22.3891752734322	1.2382672353771
Q31Q29	0.998472132519516	25	6.50005939427376	1.13181591466312
Q31Q25	0.310247306922741	25	17.20884837566	1.04789357249565
Q31Q21	0.288506866759612	23	22.0674665841203	1.12262736778815
Q31Q17	0.567069609577332	23	14.7481685555798	1.15412923918806
Q31Q16	0.1111433993775	24.1237387148168	18.8368943679764	1.11256131346721
Q31Q13	0.95688582151451	23	20.8199888143243	1.07129170906512
Q31Q12	0.346895475153489	23	22.1891858044718	1.09496217525039
Q31Q11	0.295600631255109	23	22.0004299613404	0.998072181300459
Q31Q10	0.220910725794703	23.3787956767885	20.1894534347972	1.03827255750351
Q31Q09	0.577420432110296	23	3.46446673433	0.948867776461595
Q31Q05	0.999983115282012	23	6.50006838360438	1.05383797069469
Q31Q04	0.759407622756206	25	14.6019514649967	1.07723771145103
Q31PZ6	0.996496568383226	23	6.50004550208234	1.12057637857015
Q31PZ5	0.070853731912066	25	22.8450726939078	1.08654310592415
Q31PZ4	0.290666917403319	25	1.8974902501849	1.12715850813842
Q31PZ2	0.216612693944038	25	22.5646146056655	1.0761118373826
Q31PZ1	0.772703902715138	23	4.4999412613743	1.34199855133816
Q31PZ0	0.99999622396134	25	23.297389658468	1.05266920605427
Q31PY8	0.967376116797476	25	1.533061594361	1.01904889747883
Q31PY5	0.311222907160681	23	14.8229687353079	1.14336329714715
Q31PY3	0.0404095781978997	23.4997413347129	2.7365339217975	1.21449962074253
Q31PY1	0.999704211053224	25	13.1764312778705	1.05269087352866
Q31PY0	0.771342732066442	25	7.5915232678109	1.12724828743787
Q31PX8	0.860772748010748	24.5407887628309	14.9646534885835	1.1207259631883
Q31PX7	0.153399262125116	25	19.8298156247377	1.06873861508599
Q31PX6	0.272026519972019	24.5939361126151	16.1714665897165	1.04870197938108
Q31PX5	0.791311703115513	25	19.6597074266809	1.08763899790642
Q31PX4	0.187844121636684	25	21.798575658699	1.06344821627387
Q31PX2	0.780636864390586	25	23.4517342655481	1.05900614498477
Q31PX0	0.39703464497808	23	3.5003066151064	0.969929158488193
Q31PW9	0.627859575213302	23	0.458329161135801	1.08162579504606
Q31PW6	0.922865058112975	23	22.2473327548138	1.07257810791436
Q31PW5	0.552605689977324	25	11.8491787258866	1.09916985046518
Q31PW2	0.999193028887168	23	0.0888639841036003	1.02410744888542
Q31PW1	0.233658528815832	25	15.0199209231035	1.07362445036477
Q31PV9	0.672019441394535	23	21.2383527613349	1.0314585162658
Q31PV8	0.799232799812993	25	19.7833719968439	1.07450967504584
Q31PV7	0.922411616641654	25	1.1455866236283	1.06071964679361
Q31PV1	0.991762418056516	23	11.0974661084603	1.34396632862128
Q31PV0	0.0930898484565933	23	12.1768731179669	1.04293400533878
Q31PU9	0.814715422054542	23.8451443569554	14.391159556539	1.03152762638695
Q31PU8	0.999191493988286	23	4.4999412613743	1.13480411316595
Q31PU3	0.340873244274375	25	21.6859376312618	1.07876319889794
Q31PU1	0.237156963661544	24.7817785051828	23.2633887902102	1.11289789177394
Q31PU0	0.377641431898732	25	21.2170572651195	1.17210948521738
Q31PT8	0.962102302101626	25	18.3406794494713	1.10346061123366
Q31PT6	0.999999911404632	23	6.50004092618117	1.13603459132594
Q31PT0	0.418936217335164	23	6.50005939427376	1.3042175485399
Q31PS9	0.979670630015206	25	22.7254726807014	1.07037905527486
