ID	default.pvalue
AT1G10657	0.0877892663022229
AT1G10660	0.0280359512440148
AT1G10850	0.89860602735878
AT1G10930	0.0485607074280627
AT1G11050	3.00705817414626e-05
AT1G11125	0.28774132195623
AT1G11260	0.00277200929242085
AT1G11310	8.55520582160081e-05
AT1G11320	0.0976010099108559
AT1G11330	0.0974853945266182
AT1G11410	0.0255031657330654
AT1G11440	0.0113351888237442
AT1G11700	0.000100466028924988
AT1G11790	0.483280777142998
AT1G11840	0.280982482768496
AT1G11860	0.474420202486196
AT1G11930	0.590494871211792
AT1G12060	0.00664501349555536
AT1G12220	0.347284116218858
AT1G12244	0.00371493328683361
AT1G12320	0.549968932163627
AT1G12330	6.71849208048068e-07
AT1G12350	0.0587748779627874
AT1G12360	0.618481133017425
AT1G12380	0.448060712076882
AT1G12390	0.658559573754615
AT1G12450	0.172770262106766
AT1G12460	0.658461253884695
AT1G12580	0.00683922452619948
AT1G12770	0.577423376303475
AT1G12780	0.0558917411076074
AT1G12840	0.0236801084864712
AT1G12860	0.00592264326586983
AT1G13020	0.0488420327428251
AT1G13080	6.66819737990926e-07
AT1G13100	0.00587689703958903
AT1G13110	0.00305978514481828
AT1G13180	0.018706122185082
AT1G13190	0.122450060362107
AT1G13210	0.0024840116284945
AT1G13260	6.11828207127877e-07
AT1G13280	0.525433763764021
AT1G13390	0.0187062017023305
AT1G13440	7.78517539192087e-07
AT1G13770	0.129303024661854
AT1G13820	0.0240362912767826
AT1G13920	6.18324572342131e-06
AT1G13950	0.284033286186959
AT1G14230	0.0425573323429602
AT1G14250	0.0666509010518148
AT1G14280	7.13238453386514e-07
AT1G14350	0.0965494756693432
AT1G14430	0.141802698117112
AT1G14650	0.690891173401085
AT1G14685	0.0909167822262878
AT1G14687	0.0575312600261915
AT1G14700	0.0292228260764829
AT1G14740	0.141678167645042
AT1G14920	0.0228935894720664
AT1G15002	0.0369045228301378
AT1G15080	0.180791487503875
AT1G15110	0.00708440799235323
AT1G15120	0.409463952311766
AT1G15170	0.183314781312552
AT1G15190	0.000709441935226937
AT1G15290	0.00350703584446332
AT1G15310	0.224241547998417
AT1G15370	0.734813449951806
AT1G15410	0.0129375546937709
AT1G15520	0.0047990702733469
AT1G15570	0.0352577647734304
AT1G15710	0.719977418495115
AT1G15920	0.0013215908787797
AT1G15940	0.289210202841843
AT1G16070	0.718901556577733
AT1G16110	0.000128453699365443
AT1G16130	0.722434760353488
AT1G16180	0.542665951440367
AT1G16500	0.00868243583753216
AT1G16520	0.0157558568276425
AT1G16670	0.42206316297425
AT1G16770	0.0207798075654095
AT1G17040	0.689682479642758
AT1G17160	0.00171781963934877
AT1G17290	0.00157967875260554
AT1G17340	0.0315703104939082
AT1G17360	0.0083457212103924
AT1G17380	0.00196809260938744
AT1G17420	0.000183069807181403
AT1G17430	0.0110754564600731
AT1G17490	0.405488343957217
AT1G17610	0.838520840415419
AT1G17620	0.721587300278262
AT1G17780	0.0146723793564044
AT1G17840	0.352369190595095
AT1G17970	0.00347061487839613
AT1G18030	0.72902881693692
AT1G18140	0.00651714849889123
AT1G18160	5.58130597730938e-07
AT1G18170	0.00819809016140424
AT1G18400	0.0346355841632746
AT1G18460	0.000353057924611524
AT1G18490	0.329922987687499
AT1G18500	0.569434581559892
AT1G18550	0.31002451184948
AT1G18560	0.00853219185971039
AT1G18570	0.220548945862653
AT1G18580	0.158679507392777
AT1G18590	0.0397572308536514
AT1G18600	0.341191106769373
AT1G18660	0.386939765727898
AT1G18710	0.00619440571860286
AT1G18950	0.0120960427696201
AT1G19010	0.000177137544517883
AT1G19180	1.03168929767636e-06
AT1G19190	0.298889290707596
AT1G19270	0.024148227131992
AT1G19340	0.0311439042713052
AT1G19350	0.804569204209733
AT1G19380	0.00369136341791874
AT1G19450	0.012507725169914
AT1G19580	0.301788043783191
AT1G19710	0.257851220305623
AT1G19910	0.487296529914
AT1G20030	0.00449186195229317
AT1G20090	0.0635139952717594
AT1G20260	0.0828919916138906
AT1G20310	0.0657339939874481
AT1G20330	0.159700950463155
AT1G20350	0.0119343278716348
AT1G20380	0.0533844974112645
AT1G20440	8.67882773301083e-07
AT1G20450	0.0133003201075288
AT1G20460	0.268589338373233
AT1G20510	7.30122857756772e-07
AT1G20620	7.61317961449246e-07
AT1G20640	0.0589663227360995
AT1G20823	0.0175930286715475
AT1G20980	0.0965924360689303
AT1G21000	3.02187553233743e-05
AT1G21050	0.0376070771708062
AT1G21065	6.47491589439429e-07
AT1G21090	0.833299818215319
AT1G21130	0.201546783658473
AT1G21250	0.00203968921349887
AT1G21270	0.00333341071402146
AT1G21370	0.408009718792999
AT1G21400	0.0889972088884387
AT1G21410	6.72219753880817e-07
AT1G21450	6.46700155101822e-07
AT1G21640	0.0297697448083062
AT1G21670	7.66804394048595e-07
AT1G21680	7.54062774288472e-07
AT1G21695	0.372463490997128
AT1G21720	0.0129121253582679
AT1G21730	0.0153679069524196
AT1G21740	0.841827155221703
AT1G21790	0.511922875716398
AT1G21910	7.57388762148622e-07
AT1G22030	1.40973471735883e-06
AT1G22070	7.27820582400202e-05
AT1G22160	0.00298194352148984
AT1G22190	0.0987761427644976
AT1G22220	0.847679781733995
AT1G22280	0.271926735281887
AT1G22330	0.0116910233489066
AT1G22370	7.6393388150517e-07
AT1G22380	1.11275487366357e-06
AT1G22400	0.0477138277806654
AT1G22410	0.40799728821535
AT1G22430	0.000321613027770783
AT1G22450	0.714277631666916
AT1G22540	0.00276220452657884
AT1G22620	0.366951750439411
AT1G22630	0.0874389264864574
AT1G22640	6.63490127143292e-07
AT1G22710	0.0948614805628115
AT1G22770	0.000137206512957599
AT1G22790	0.537345943230635
AT1G22830	0.382142084658414
AT1G22882	0.595185088294691
AT1G22910	0.543671747790786
AT1G22930	0.547648144121519
AT1G23030	0.0166486267893517
AT1G23180	0.078415691676377
AT1G23220	0.0823991385595065
AT1G23310	0.185300230031792
AT1G23390	0.00319400750142783
AT1G23480	0.827373158689798
AT1G23880	0.175451004666602
AT1G24140	0.253370331594656
AT1G24147	0.441940190849853
AT1G24148	0.0884763959558674
AT1G24150	0.0366411125506694
AT1G24170	0.857579950064543
AT1G24330	0.00394084610203327
AT1G24440	0.268153489478529
AT1G24530	0.138986905215008
AT1G24706	0.000276977460721481
AT1G25280	0.0820416695691393
AT1G25390	0.139931980174917
AT1G25420	0.281378159604234
AT1G25425	0.581504032023038
AT1G25480	0.700425744825222
AT1G25510	0.790209314670154
AT1G25550	0.200241160955409
AT1G25560	7.31722005213294e-07
AT1G26120	0.274308928579746
AT1G26130	0.00790503399168616
AT1G26208	0.0509621908174187
AT1G26560	1.77997157125717e-06
AT1G26580	0.0523982776955296
AT1G26670	0.45963724427992
AT1G26730	0.00759918481286956
AT1G26770	0.367994731315789
AT1G26830	0.0388314108475881
AT1G26960	0.0116654959402612
AT1G27100	0.00683481361165396
AT1G27120	0.00101016073007468
AT1G27130	0.372068200559218
AT1G27170	0.0033283233736635
AT1G27180	0.668989999668509
AT1G27210	0.0110145510470439
AT1G27290	0.504697474131825
AT1G27320	0.0073279785918523
AT1G27330	0.0929717433159459
AT1G27340	0.592893036192195
AT1G27360	0.429996055510023
AT1G27450	0.0319336694461108
AT1G27680	0.0562444387396863
AT1G27750	0.664728725350114
AT1G27770	9.38679746156541e-05
AT1G27850	0.00286061707753756
AT1G27930	8.95605240757664e-07
AT1G27950	0.0982532540111122
AT1G27970	0.359490599455308
AT1G27980	0.0598513814330976
AT1G28050	7.1489452439624e-07
AT1G28060	8.2309259346938e-06
AT1G28070	1.27083020367458e-06
AT1G28380	0.031528402591413
AT1G28440	0.534610213700196
AT1G29280	0.0340669962633098
AT1G29340	0.112778445183212
AT1G29660	0.000253844628708331
AT1G29670	0.0291478303199033
AT1G29740	0.645809849299675
AT1G29790	0.0998152275597129
AT1G30040	0.393009986694503
AT1G30100	7.29685637441405e-07
AT1G30130	0.865586289612947
AT1G30260	0.642610948994026
AT1G30270	0.746365062047607
AT1G30320	0.670177826565194
AT1G30360	0.003335725403194
AT1G30400	0.0802595163347831
AT1G30440	0.4802086162982
AT1G30520	0.00348597630388156
AT1G30530	0.194211207518137
AT1G30690	0.015442341327275
AT1G30740	0.0180913711760831
AT1G30800	0.0227497092629879
AT1G31070	0.232674353049605
AT1G31280	5.8363234375162e-07
AT1G31290	0.0125684284673745
AT1G31460	0.089559192307677
AT1G31690	0.000702877630904278
AT1G31730	0.0989257141566475
AT1G31850	0.00333255305057122
AT1G31910	0.283290412125223
AT1G32060	0.431940473990449
AT1G32170	0.160851158391252
AT1G32230	0.847783831665644
AT1G32360	0.07894914156131
AT1G32440	0.110842007139577
AT1G32540	0.154585432704705
AT1G32580	0.139169435163319
AT1G32630	0.296020081325433
AT1G32740	0.62290584771504
AT1G32760	0.00698414320106037
AT1G32810	0.748448478075556
AT1G32870	0.00374376632051456
AT1G32900	0.0166607781666695
AT1G32920	0.0203581102752401
AT1G33110	6.20977193568135e-07
AT1G33170	0.219391739196814
AT1G33230	0.12564625538359
AT1G33240	0.0739817633506192
AT1G33250	0.0988247211745365
AT1G33260	0.0438885863417015
AT1G33360	0.00872772877691938
AT1G33560	0.329216743135079
AT1G33590	9.33778772238854e-07
AT1G33600	0.0036059879069006
AT1G33610	0.3509582725557
AT1G33760	0.0145000468831943
AT1G33990	0.0397487337676088
AT1G34110	0.156665362292709
AT1G34210	0.0199887800753417
AT1G34320	0.370106040371025
AT1G34370	0.0457415377188816
AT1G34470	0.785607819800395
AT1G35140	0.0363108863186924
AT1G35160	0.0519069561792728
AT1G35460	0.0109475727400896
AT1G35510	0.322063479882233
AT1G35620	0.0588374197806796
AT1G35710	0.885829813713778
AT1G36050	0.519992028496406
AT1G36180	0.00329674046925143
AT1G36940	0.141106995829292
AT1G36980	0.878182370016554
AT1G37130	0.0838818510690277
AT1G42540	0.0066990053999027
AT1G42550	0.000137240882291287
AT1G43170	0.00365236878445484
AT1G43670	5.16419939110546e-05
AT1G43850	0.811156475074226
AT1G44350	0.0690354695724306
AT1G44575	0.306640807754171
AT1G44740	0.288790005225969
AT1G44810	0.403087291097428
AT1G45201	1.85146147884192e-05
AT1G46264	0.843706696722153
AT1G47310	0.337383782269089
AT1G47490	0.0438692048212002
AT1G47500	0.725398296579643
AT1G47530	0.00675950423028775
AT1G47570	0.352069647244509
AT1G47710	0.00333251140457293
AT1G47870	0.00538859605515633
AT1G47970	0.649727109125271
AT1G48100	0.0300470433304344
AT1G48330	0.202509229045603
AT1G48460	0.165794063718827
AT1G48480	0.118344803389708
AT1G48620	0.0369832989737522
AT1G48880	0.182397075549159
AT1G49010	0.210274240394783
AT1G49050	0.586295884881579
AT1G49130	8.27295147779994e-07
AT1G49430	0.362304697216185
AT1G49450	0.788310524804293
AT1G49490	0.000931916274819771
AT1G49740	0.0498939954160199
AT1G49750	6.64856100880502e-07
AT1G49780	1.16236452451826e-06
AT1G49840	0.150089523274606
AT1G49980	0.0905353077490251
AT1G50280	0.0290238881263529
AT1G50360	0.88812551670725
AT1G50370	0.256461187736425
AT1G50620	0.0871680140562972
AT1G50640	0.910961057235956
AT1G50732	0.0682340970347085
AT1G51200	0.690149630098933
AT1G51430	0.0183443455146818
AT1G51440	0.617948645200398
AT1G51500	0.0141279372624263
AT1G51610	0.00674157989913588
AT1G51660	0.0185678233925194
AT1G51680	0.382365805008361
AT1G51690	0.124999678166544
AT1G51700	0.356301269588988
AT1G51760	0.000355139188026316
AT1G51805	0.0587556743271461
AT1G51950	0.0456226649461658
AT1G52155	0.829719245136284
AT1G52190	0.38848459297588
AT1G52260	0.0432326172882577
AT1G52520	0.0242522200564805
AT1G52615	0.497390127615268
AT1G52760	0.135396977234704
AT1G52770	7.02681528806527e-07
AT1G52870	0.0460931094830286
AT1G53050	0.0201225310654495
AT1G53070	1.16988256201055e-06
AT1G53090	0.0484451097533449
AT1G53210	0.00261079645207156
AT1G53290	0.0753798295426107
AT1G53390	0.241618588945869
AT1G53430	7.98925431786927e-07
AT1G53570	0.130960484142345
AT1G53590	0.38599910110731
AT1G53700	0.0144069436729798
AT1G53730	0.0457334886681699
AT1G53840	0.0428588540451202
AT1G53910	0.0743688321417466
AT1G53920	0.54352351607827
AT1G54060	0.752022883982982
AT1G54090	0.0715500698708035
AT1G54095	0.00666303693818131
AT1G54200	0.387946860413957
AT1G54215	0.826626901783508
AT1G54340	0.228769502456379
AT1G54580	0.0719986082253725
AT1G54820	0.00219119378932994
AT1G54920	0.155425265320034
AT1G55160	0.726869617981484
AT1G55260	0.592661806812015
AT1G55340	0.170838346279563
AT1G55370	0.419645955764994
AT1G55450	0.00333257452515994
AT1G55460	0.617612319967016
AT1G55480	0.828579601885839
AT1G55610	0.013032673048102
AT1G55840	0.434126474164843
AT1G55850	6.53014762137812e-07
AT1G55920	0.718742390812626
AT1G55960	0.000789548771636431
AT1G56020	0.0897179583871703
AT1G56210	0.2397838036783
AT1G56220	0.00335326057021115
AT1G56430	0.012444765028953
AT1G56450	0.107447489205363
AT1G56510	0.0029545699815499
AT1G56540	0.831336115923038
AT1G56560	0.0848372037435543
AT1G56660	6.73849371086487e-07
AT1G56690	0.00326802028782308
AT1G57620	0.922295881314284
AT1G57700	0.728730750280196
AT1G57765	0.230837718106043
AT1G57770	0.00715760853391176
AT1G57990	0.00174975782220871
AT1G58290	0.0126682603103308
AT1G58360	0.649492787622044
AT1G58380	0.699244778036954
AT1G58420	0.0944361348421867
AT1G58470	0.348311935423417
AT1G58520	0.011372415686753
AT1G59510	0.0267585319271514
AT1G59590	0.230630176891935
AT1G59620	0.219105641378717
AT1G59650	0.312180160830122
AT1G59700	0.0130742067278015
AT1G59710	0.158691755068187
AT1G59750	0.00854395741839189
AT1G59860	0.574810295744727
AT1G59870	0.0390024127100307
AT1G59900	0.00115113432797289
AT1G59970	0.499086769743498
AT1G59980	0.108838905481497
AT1G60190	0.0802536140838865
AT1G60220	0.0246979236770458
AT1G60420	0.505735179433152
AT1G60545	0.406303829035305
AT1G60590	0.00260389597230639
AT1G60620	0.535737097781008
AT1G60800	7.53681322774104e-07
AT1G60870	0.0654906626427414
AT1G61040	0.113720303038343
AT1G61170	0.120830942465428
AT1G61190	0.702254840590238
AT1G61250	0.0503136067736783
AT1G61260	0.487409929882485
AT1G61340	6.13017782719771e-07
AT1G61350	0.136845095355499
AT1G61670	0.0333821018022994
AT1G61740	0.0285125591819637
AT1G61795	0.0353489043454286
AT1G61850	0.00392720906130535
AT1G61890	0.0559203248127853
AT1G61930	2.94951209987525e-05
AT1G62030	0.0741495316817165
AT1G62040	0.0392034494007307
AT1G62300	0.226153666076107
AT1G62630	0.831373211269613
AT1G62914	0.804668253065193
AT1G62950	0.331409647960445
AT1G63000	0.00110946303017765
AT1G63240	0.175740978079629
AT1G63300	0.540535090482096
AT1G63420	0.243129693690993
AT1G63430	0.031647521525202
AT1G63460	0.93040750865631
AT1G63500	0.885439209992546
AT1G63570	0.0684497759198521
AT1G63690	0.262981130883462
AT1G63750	0.151075529552099
AT1G63860	6.7763975467808e-07
AT1G63930	0.18975302185601
AT1G63940	0.733443688992667
AT1G64050	0.355733665336138
AT1G64060	0.0881450005899571
AT1G64080	0.694642184005205
AT1G64090	0.658546397477065
AT1G64170	8.14111655319048e-07
AT1G64180	0.123598436342863
AT1G64390	0.00826634945601014
AT1G64720	0.0445735394343554
AT1G64770	0.101565083791658
AT1G64780	0.00263286103771613
AT1G64860	0.0162202406059589
AT1G64890	7.35096955584335e-07
AT1G64900	0.0206469617144986
AT1G65220	0.0795649785484313
AT1G65260	0.0907375325582636
AT1G65280	0.029639213865912
AT1G65295	0.00295769005594297
AT1G65390	7.26245758402928e-07
AT1G65590	0.348348185920291
AT1G65790	7.63923044533058e-07
AT1G65800	1.15967600561598e-06
AT1G65820	0.0361859714176853
AT1G65870	0.00184211246144615
AT1G65960	0.0720471216193656
AT1G66090	0.00650015422454477
AT1G66130	1.38251926185041e-06
AT1G66140	0.0185969069637381
AT1G66180	0.0076565097301568
AT1G66230	0.000974776620864105
AT1G66350	0.0958380920487012
AT1G66730	0.0337832352383489
AT1G66750	0.35960123757211
AT1G66760	1.19824737687115e-06
AT1G66830	0.207120301782665
AT1G66880	0.120367668989855
AT1G66890	2.68405474776961e-05
AT1G66900	0.0456330660946089
AT1G66970	0.864382363186809
AT1G67060	1.04433273316081e-06
AT1G67170	0.473754748178892
AT1G67560	0.1107197147574
AT1G67620	0.329363186052896
AT1G67690	0.0516947556028055
AT1G67700	0.438560224111742
AT1G67730	0.110844514156543
AT1G67750	0.151901963587802
AT1G67890	0.0179022088438282
AT1G67900	0.0258303947659272
AT1G68020	0.0219820338726231
AT1G68100	0.0411982382364728
AT1G68110	6.74877565624646e-07
AT1G68130	0.185755199572393
AT1G68190	0.0336644590770844
AT1G68220	7.33753041237889e-07
AT1G68400	0.00928788616840643
AT1G68440	8.4554587241755e-07
AT1G68530	0.0129412098649482
AT1G68600	0.00107482452151644
AT1G68670	0.033113954571076
AT1G68690	0.183828069276228
AT1G68780	0.255188451236094
AT1G68820	0.00379798335415107
AT1G68840	0.001582114307311
AT1G69060	0.0175662246119386
AT1G69160	0.00758721974048506
AT1G69252	0.192102893582754
AT1G69260	0.0236940554984143
AT1G69295	0.0471997653151291
AT1G69410	0.0673189368925211
AT1G69420	0.125147104030554
AT1G69490	0.00435633644939396
AT1G69610	0.0921050676281447
AT1G69690	0.00500115692115554
AT1G69740	0.00332110311851101
AT1G69780	0.267034131522371
AT1G69840	0.00137719227824801
AT1G69870	0.0500608331073033
AT1G69910	0.186675956840913
AT1G70160	0.00588337519111792
AT1G70210	0.581718925300175
AT1G70230	0.148472837260838
AT1G70250	0.0077843520155903
AT1G70290	0.00764586236755443
AT1G70370	0.117656523107222
AT1G70410	0.187049807753169
AT1G70460	0.00402245986450521
AT1G70480	0.000510521577767795
AT1G70520	0.00758512701035102
AT1G70530	0.0660310461870571
AT1G70550	0.754533959319683
AT1G70590	0.0318426455028251
AT1G70640	0.107772519293906
AT1G70650	0.0887765123974202
AT1G70690	0.137115571527218
AT1G70700	0.00333405190891293
AT1G70820	0.00440839759806377
AT1G70895	0.576572439594464
AT1G70980	9.2356738433412e-07
AT1G71100	0.259626702669644
AT1G71110	0.463130722214451
AT1G71130	0.0024533037492572
AT1G71140	0.0186639480742006
AT1G71340	0.871934960142341
AT1G71695	5.85269863201321e-07
AT1G71697	0.00338904268436843
AT1G71720	0.225262765316713
AT1G71840	0.457482980914822
AT1G71880	0.000677192622007953
AT1G71910	0.00943888069846683
AT1G71970	0.369347860994407
AT1G71980	0.104097834419899
AT1G72120	0.00377215219827789
AT1G72150	8.90076394773391e-07
AT1G72160	0.00904352113314759
AT1G72210	0.502951253088033
AT1G72300	0.820342362889057
AT1G72310	0.565319129279355
AT1G72360	0.831185897765159
AT1G72420	0.523481800338539
AT1G72450	0.00925252164194617
AT1G72520	0.0255721612956769
AT1G72620	0.0422551948335055
AT1G72630	0.00657594012492295
AT1G72700	0.0634806692157224
AT1G72770	0.00395043152925861
AT1G72790	0.121619452875759
AT1G72840	0.414828565404389
AT1G72890	0.0653213877502953
AT1G72900	0.0263033063335017
AT1G72910	0.173189707481594
AT1G72940	0.0113161012035771
AT1G72970	0.89661911934641
AT1G73080	8.17224190534582e-07
AT1G73480	0.00551289051820147
AT1G73590	0.10437784325559
AT1G73670	0.0045934638561111
AT1G73740	0.312345261438364
AT1G73760	0.0137176874381135
AT1G73870	0.0297417501150594
AT1G73875	0.139575197775614
AT1G73880	0.871575395039619
AT1G73920	0.00373654305810509
AT1G74070	0.190132415700781
AT1G74090	7.07942844148555e-07
AT1G74310	0.0204258272188094
AT1G74320	0.00172617955920937
AT1G74450	0.000617699230862073
AT1G74640	0.00724548586647523
AT1G74680	0.0117028746426988
AT1G74700	0.0707813173363702
AT1G74720	6.81381502513704e-07
AT1G74790	0.0033324773002991
AT1G74940	8.70669450566167e-07
AT1G75000	0.0113080567188653
AT1G75020	0.182005530974821
AT1G75050	0.00333363250595598
AT1G75190	0.00542633408745426
AT1G75230	0.260362980076686
AT1G75240	0.0402728108214668
AT1G75280	0.274134207023704
AT1G75360	0.147240223679202
AT1G75380	8.92425248525083e-07
AT1G75410	0.137128172905817
AT1G75460	0.00339755516601106
AT1G75500	0.503711703483577
AT1G75540	0.0182114810310915
AT1G75580	0.71191033768303
AT1G75630	0.00934462468321014
AT1G75640	0.0645756068834963
AT1G75710	6.37911554347989e-07
AT1G75730	0.283871044768327
AT1G75800	6.33778144390123e-07
AT1G75820	0.10176362830421
AT1G75900	0.00161824154625376
AT1G75960	0.00333206911139536
AT1G76070	0.0863579508224524
AT1G76080	0.00311009646024652
AT1G76160	0.307442771975126
AT1G76260	0.26625872627492
AT1G76390	0.0658193465764744
AT1G76410	0.00554708418873996
AT1G76490	0.0218288222354178
AT1G76520	0.152965935991518
AT1G76590	1.40542879452151e-06
AT1G76620	0.0846166263014312
AT1G76680	0.558652355913633
AT1G76880	0.717689706791839
AT1G76890	0.177726260938437
AT1G76900	0.00661496395111764
AT1G76920	0.55658469559424
AT1G76990	0.00131451487714745
AT1G77000	8.13091894701544e-07
AT1G77080	0.792277848248121
AT1G77440	0.13352298540045
AT1G77450	0.926110819925621
AT1G77500	0.125636609795729
AT1G77640	0.000317396581533877
AT1G77710	0.804291299735644
AT1G77840	0.247814250637495
AT1G77850	0.000115319493665268
AT1G77920	0.6542977266885
AT1G78040	0.199190588173724
AT1G78080	0.00459835841232127
AT1G78100	0.133986648571531
AT1G78110	0.18848992337768
AT1G78150	0.346169386816758
AT1G78200	0.841735874097984
AT1G78210	6.52960363937789e-07
AT1G78230	7.65515557672e-07
AT1G78240	0.447912067189222
AT1G78260	0.88332491107292
AT1G78265	0.318605692836705
AT1G78280	0.0231759983957834
AT1G78300	0.641010386309176
AT1G78390	0.00279583680712773
AT1G78570	0.59663918757127
AT1G78600	0.00190760120279703
AT1G78660	6.83040055271009e-07
AT1G78770	0.230328093677822
AT1G78830	0.269191354010998
AT1G78890	0.523085931417196
AT1G79110	0.0114159792414643
AT1G79230	0.0373933903998528
AT1G79270	0.00526982638034667
AT1G79340	0.0142523428392258
AT1G79380	0.0157039553179086
AT1G79420	0.305031401367006
AT1G79620	1.02897157501556e-06
AT1G79690	0.710155137227402
AT1G79710	0.0772472765362684
AT1G79950	0.113609279756927
AT1G80000	0.100532146644361
AT1G80110	0.575973202968069
AT1G80120	0.0253482058708418
AT1G80260	0.0590377482099789
AT1G80280	0.15305509687996
AT1G80290	0.0495915958578574
AT1G80300	0.0491392966461535
AT1G80380	0.902021408345288
AT1G80440	6.84025527804036e-07
AT1G80500	0.681837583843884
AT1G80620	0.138662362679584
AT1G80640	0.165101698000726
AT1G80750	0.00873567666580355
AT1G80770	0.0189900987358026
AT1G80780	0.0918615319111428
AT1G80820	0.00428524749083988
AT1G80840	0.00799380158901828
AT1G80870	0.000891823648339019
AT1G80940	0.0528709997032978
AT1G80970	0.0752748828697582
AT2G01150	0.00010534757967089
AT2G01210	0.0414618076797446
AT2G01220	0.00434444437229938
AT2G01340	0.226140163658163
AT2G01420	0.0069573672607519
AT2G01450	0.00320022317994043
AT2G01480	0.225426044762571
AT2G01490	0.373297255230731
AT2G01590	0.00334716559651948
AT2G01670	0.0343362141840824
AT2G01910	0.258632247095707
AT2G01950	0.17314219774783
AT2G02180	0.416740319254986
AT2G02950	0.00691954517184854
AT2G03070	0.0167845185119318
AT2G03240	0.100296830859028
AT2G03330	0.645521470138845
AT2G03450	0.0100849107305233
AT2G03480	6.71977133265885e-07
AT2G03800	0.66644107170981
AT2G03810	0.871044562217394
AT2G04030	0.148464925885094
AT2G04039	9.0503511699959e-07
AT2G04550	0.0094069839166159
AT2G04690	0.0360250429779564
AT2G04780	0.115280651686958
AT2G04790	0.0668644433518567
AT2G04865	0.554517564834374
AT2G05210	0.198702036412562
AT2G05320	0.820684606974558
AT2G05380	0.680667815189322
AT2G05520	0.2433446862808
AT2G05790	0.0874936769818526
AT2G05812	0.0334145432484137
AT2G05840	0.0164556756155602
AT2G05920	0.354197305552822
AT2G05940	0.0383089683684747
AT2G06025	0.0429269679611019
